"","DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"result","S","S","S","S","S","S","S","S","S","S","S"
"measureResultList.1"," ","2324","대전광역시 대덕구 대덕대로1284번길 191 (신일동)"," ","2017","신일동 환경에너지사업소","4552","170073","10029"," ","57488"
"measureResultList.2"," ","6503","대전광역시 대덕구 신일서로68번길 50 (신일동)","1653","2017","한솔제지㈜ 대전공장","10707","170074","20721"," ","140113"
"measureResultList.3"," "," ","대전광역시 유성구 도안동로 323 (원신흥동)"," ","2017","한국토지주택공사 대전에너지사업단"," ","170077"," "," ","16167"
"measureResultList.4"," ","1123","대전광역시 대덕구 문평동로48번길 125 (문평동)","363","2017","㈜동양환경","114","170076","2256"," ","45049"
"measureResultList.5"," ","4208","대전광역시 대덕구 신일서로68번길 71 (신일동)","355091","2017","대전열병합발전㈜"," ","170072"," "," ","187116"
"measureResultList.6"," ","0","대전광역시 유성구 불무로 186"," ","2017","환경에너지종합타운","0","170078","0"," ","0"
"year","2017","2017","2017","2017","2017","2017","2017","2017","2017","2017","2017"
"brtcCode","6","6","6","6","6","6","6","6","6","6","6"
