"","DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"result","S","S","S","S","S","S","S","S","S","S","S"
"measureResultList.1"," ","842","광주광역시 서구 매월1로 50-4 (매월동)","3667","2017","㈜명성환경","2259","111003","307"," ","19859"
"measureResultList.2"," ","0","광주광역시 서구 내방로 2 (치평동)"," ","2017","상무소각장","0","111002","0"," ","0"
"measureResultList.3"," ","453","광주광역시 광산구 금동학동길 306-23 (덕림동)","1105","2017","초당환경(유)","739","111004","6231"," ","29496"
"measureResultList.4"," ","177","광주광역시 남구 산남로 690-14 (양과동)"," ","2017","주식회사 이에스지광주","12","111005","930"," ","6678"
"year","2017","2017","2017","2017","2017","2017","2017","2017","2017","2017","2017"
"brtcCode","5","5","5","5","5","5","5","5","5","5","5"
