"","DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"measureResultList.24"," ","173122","인천광역시 동구 중봉대로 63 (송현동)"," ","2015","현대제철㈜"," ","150035"," "," ","205406"
"measureResultList.25"," ","88044","인천광역시 동구 중봉대로 15 (송현동)"," ","2015","동국제강㈜"," ","150036"," "," ","3752"
"measureResultList.26"," ","6860","인천광역시 남구 아암대로287번길 7 (학익동)","38970","2015","㈜디씨알이"," ","150037"," "," ","46503"
"measureResultList.27"," "," ","인천광역시 부평구 주부토로 238 (갈산동)","476193","2015","오리온엔지니어드카본즈㈜부평공장"," ","150042"," "," ","91737"
"measureResultList.28"," "," ","인천광역시 중구 서해대로140번길 49"," ","2015","씨제이제일제당㈜ 인천2공장"," ","150225"," "," ","18475"
"measureResultList.29"," ","635","인천광역시 연수구 인천신항대로892번길 50 (송도동)"," ","2015","인천환경공단 송도사업소","180","150152","3728"," ","14740"
"measureResultList.30"," ","4333","인천광역시 중구 월미로 96 (북성동1가)","2888","2015","선창산업㈜","266","150031","1805"," ","91502"
"measureResultList.31"," "," ","인천광역시 중구 아암대로 20 (신흥동3가)"," ","2015","씨제이제일제당㈜ 인천1공장"," ","150033"," "," ","37471"
"measureResultList.32"," "," ","인천광역시 서구 장도로 57 (경서동)"," ","2015","한국남부발전㈜ 신인천발전본부"," ","150048"," "," ","865398"
"measureResultList.33"," "," ","인천광역시 서구 장도로 57 (경서동)"," ","2015","한국서부발전㈜ 서인천발전본부"," ","150049"," "," ","604234"
"measureResultList.34"," ","822","인천광역시 서구 백범로 726","50033","2015","㈜삼양사 인천1공장"," ","150050"," "," ","34149"
"measureResultList.35"," "," ","인천광역시 중구 영종해안북로1050번길 78-43 (운서동)"," ","2015","인천공항에너지㈜"," ","150052"," "," ","161784"
"measureResultList.36"," ","1606","인천광역시 서구 로봇랜드로249번길 38 (경서동)"," ","2015","인천환경공단 청라사업소","1455","150053","11918"," ","48530"
"measureResultList.37"," ","329436","인천광역시 옹진군 영흥면 영흥남로293번길 75","5674650","2015","한국남동발전㈜ 영흥발전본부"," ","150102"," "," ","4011237"
"measureResultList.38"," ","217","인천광역시 중구 영종해안북로1050번길 78-13 (운서동)"," ","2015","인천국제공항공사","341","150054","1486"," ","2587"
"measureResultList.39"," ","238","인천광역시 서구 원전로59번길 23 (경서동)"," ","2015","경인금속공업㈜"," ","150153"," "," "," "
"year","2015","2015","2015","2015","2015","2015","2015","2015","2015","2015","2015"
"brtcCode","4","4","4","4","4","4","4","4","4","4","4"
