"","DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"result","S","S","S","S","S","S","S","S","S","S","S"
"measureResultList.1"," ","1272","광주광역시 서구 매월1로 50-4 (매월동)","4650","2019","㈜명성환경","1722","111003","1669"," ","15387"
"measureResultList.2"," ","410","광주광역시 광산구 금동학동길 306-23 (덕림동)","2833","2019","초당환경(유)","973","111004","8793"," ","33065"
"measureResultList.3"," ","243","광주광역시 남구 산남로 690-14 (양과동)"," ","2019","주식회사 이에스지광주","96","111005","608"," ","4688"
"year","2019","2019","2019","2019","2019","2019","2019","2019","2019","2019","2019"
"brtcCode","5","5","5","5","5","5","5","5","5","5","5"
