"","DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"measureResultList.23"," ","4500","충청남도 당진시 송악읍 부곡공단4길 81"," ","2017","한국유에스지보랄㈜"," ","170068"," "," ","2150"
"measureResultList.24"," ","289","충청남도 부여군 부여읍 염창로180번길 67"," ","2017","한국조폐공사제지본부","166","170727","1674"," ","5288"
"measureResultList.25"," ","5186","충청남도 당진시 정미면 정미로 438"," ","2017","㈜SIMPAC 당진공장"," ","170728"," "," "," "
"measureResultList.26"," "," ","충청남도 아산시 탕정면 탕정로 380-2"," ","2017","삼성디스플레이2단지","174","170733"," "," "," "
"measureResultList.27"," ","7714","충청남도 서산시 대산읍 독곶1로 54","26408","2017","㈜엘지화학 대산공장"," ","170734"," "," ","77150"
"measureResultList.28"," ","0","충청남도 당진시 석문면 교로길 30","0","2017","신당진건설본부"," ","170736"," "," ","0"
"measureResultList.29"," ","901","충청남도 서산시 대산읍 죽엽로 378"," ","2017","㈜동양환경 서산지점","164","170732","5679"," ","23975"
"measureResultList.30"," ","129","충청남도 서천군 비인면 충서로 636"," ","2017","서천군 생활폐기물소각시설","696","170735","358"," ","10000"
"measureResultList.31"," "," ","충청남도 천안시 서북구 번영로 465"," ","2017","삼성디스플레이(천안)","785","170738"," "," "," "
"measureResultList.32"," ","0","충청남도 아산시 곡교천로125번길 23 (실옥동)"," ","2017","신창제지공업㈜","0","170731","4"," ","1"
"measureResultList.33"," "," ","충청남도 천안시 동남구 청수8로 56 (청당동)"," ","2017","제이비㈜ 청수에너지"," ","170718"," "," ","22999"
"measureResultList.34"," "," ","충청남도 당진시 송산면 북부산업로 1526"," ","2017","현대그린파워㈜"," ","170719"," "," ","748545"
"measureResultList.35"," ","736","충청남도 아산시 인주면 현대로 1181-40","375","2017","동화기업㈜","1748","170041","8346"," ","49075"
"measureResultList.36"," ","1103","충청남도 천안시 서북구 입장면 성진로 1105"," ","2017","케이씨글라스㈜"," ","170043"," "," ","47976"
"measureResultList.37"," ","0","충청남도 당진시 송악읍 북부산업로 1228"," ","2017","동부제철㈜","91","170701"," "," "," "
"measureResultList.38"," ","9102","충청남도 당진시 석문면 보덕포로 587"," ","2017","환영철강공업㈜"," ","170720"," "," "," "
"measureResultList.39"," ","230","충청남도 천안시 동남구 광덕면 대평교길 68","1196","2017","새한환경㈜","478","170065","5788"," ","18617"
"measureResultList.40"," ","277","충청남도 보령시 해안로 543 (남곡동)"," ","2017","보령시 생활폐기물소각시설","1018","170066","1330"," ","14133"
"measureResultList.41"," ","117","충청남도 계룡시 두마면 제1산단로 67"," ","2017","계룡시 생활폐기물소각시설","190","170067","1931"," ","5633"
"measureResultList.42"," "," ","충청남도 아산시 탕정면 삼성로 181"," ","2017","삼성디스플레이㈜","1035","170702"," "," "," "
"measureResultList.43"," ","100","충청남도 논산시 벌곡면 벌곡로 113-43"," ","2017","㈜디디에스","42","170704","727"," ","3082"
"measureResultList.44"," ","517","충청남도 천안시 동남구 풍세면 잔다리길 48","264","2017","삼정펄프㈜ 천안공장","330","170705","1384"," ","9755"
"measureResultList.45"," ","0","충청남도 홍성군 홍북면 홍덕서로 328"," ","2017","홍성군환경사업소1","0","170706","0"," ","0"
"measureResultList.46"," ","4878","충청남도 서산시 대산읍 독곶1로 54","173743","2017","㈜씨텍"," ","170034"," "," ","287008"
"measureResultList.47"," ","7139","충청남도 서산시 대산읍 독곶2로 103","16599","2017","한화토탈㈜"," ","170036"," "," ","564468"
"measureResultList.48"," ","11553","충청남도 당진시 송악읍 부곡공단로 241","53196","2017","지에스이피에스㈜","38408","170707","92083"," ","725397"
"measureResultList.49"," ","2171","충청남도 아산시 탕정면 만전당길 30"," ","2017","코닝정밀소재㈜ 2단지"," ","170708"," "," ","158944"
"measureResultList.50"," ","72","충청남도 천안시 서북구 성거읍 남산3길 58-24","1857","2017","대원그린에너지 주식회사","317","170709","3294"," ","18666"
"measureResultList.51"," ","29","충청남도 천안시 서북구 성거읍 망향로 903-19","306","2017","㈜그린환경기술","248","170710","2216"," ","7662"
"measureResultList.52"," ","1840","충청남도 천안시 서북구 백석공단1로 97-45 (백석동)"," ","2017","천안시 환경에너지사업소","2483","170045","1377"," ","65133"
"measureResultList.53"," ","0","충청남도 서산시 대산읍 대죽2로 15"," ","2017","㈜케이씨씨 대죽1공장"," ","170712"," "," ","41583"
"measureResultList.54"," ","186","충청남도 서산시 대산읍 독곶1로 82"," ","2017","롯데엠시시㈜"," ","170714","679"," ","13696"
"measureResultList.55"," ","1797","충청남도 당진시 송악읍 부곡공단로 73","1146","2017","충청환경에너지㈜","651","170715","5882"," ","29207"
"measureResultList.56"," ","486018","충청남도 당진시 송악읍 북부산업로 1480","10899531","2017","현대제철㈜","334","170717"," "," ","10463613"
"measureResultList.57"," ","3018","충청남도 아산시 실옥로 156 (실옥동)"," ","2017","㈜금비"," ","170038"," "," ","33975"
"measureResultList.58"," ","412766","충청남도 보령시 오천면 오천해안로 89-37","8355074","2017","한국중부발전㈜보령발전본부"," ","170030"," "," ","9429144"
"measureResultList.59"," ","2038","충청남도 당진시 석문면 산단4로 341","1585","2017","㈜석문에너지","11100","170739","10115"," ","57961"
"measureResultList.60"," ","21658","충청남도 보령시 주교면 송도길 201","532890","2017","한국중부발전㈜신보령발전본부"," ","170740"," "," ","384246"
"measureResultList.61"," "," ","충청남도 서산시 대산읍 대죽1로 97-20","0","2017","현대오씨아이주식회사"," ","170741","0"," ","0"
"year","2017","2017","2017","2017","2017","2017","2017","2017","2017","2017","2017"
"brtcCode","11","11","11","11","11","11","11","11","11","11","11"
