"","DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"result","S","S","S","S","S","S","S","S","S","S","S"
"measureResultList.1"," ","1498","광주광역시 서구 매월1로 50-4 (매월동)","9647","2016","㈜명성환경","2022","111003","655"," ","19396"
"measureResultList.2"," ","608","광주광역시 서구 내방로 2 (치평동)"," ","2016","상무소각장","3776","111002","4428"," ","32999"
"measureResultList.3"," ","358","광주광역시 광산구 금동학동길 306-23 (덕림동)","1262","2016","초당환경(유)","244","111004","4187"," ","24584"
"measureResultList.4"," ","142","광주광역시 남구 산남로 690-14 (양과동)"," ","2016","주식회사 이에스지광주","274","111005","864"," ","5701"
"year","2016","2016","2016","2016","2016","2016","2016","2016","2016","2016","2016"
"brtcCode","5","5","5","5","5","5","5","5","5","5","5"
