"","Price"
"2018-03-19",17200
"2018-03-20",17200
"2018-03-21",17150
"2018-03-22",17100
"2018-03-23",16900
"2018-03-26",17000
"2018-03-27",16950
"2018-03-28",16850
"2018-03-29",16800
"2018-03-30",17000
"2018-04-02",16950
"2018-04-03",17100
"2018-04-04",17000
"2018-04-05",17000
"2018-04-06",17000
"2018-04-09",17050
"2018-04-10",17100
"2018-04-11",17350
"2018-04-12",17150
"2018-04-13",17200
"2018-04-16",17200
"2018-04-17",17450
"2018-04-18",17750
"2018-04-19",17550
"2018-04-20",17400
"2018-04-23",17450
"2018-04-24",17750
"2018-04-25",17400
"2018-04-26",17650
"2018-04-27",17850
"2018-04-30",17750
"2018-05-02",17950
"2018-05-03",18250
"2018-05-04",18500
"2018-05-08",18100
"2018-05-09",18350
"2018-05-10",18300
"2018-05-11",18100
"2018-05-14",18150
"2018-05-15",17400
"2018-05-16",17600
"2018-05-17",17400
"2018-05-18",17550
"2018-05-21",17600
"2018-05-23",17600
"2018-05-24",17550
"2018-05-25",17650
"2018-05-28",17650
"2018-05-29",17700
"2018-05-30",17750
"2018-05-31",17950
"2018-06-01",17550
"2018-06-04",17650
"2018-06-05",17700
"2018-06-07",17800
"2018-06-08",17750
"2018-06-11",17700
"2018-06-12",17550
"2018-06-14",17600
"2018-06-15",17800
"2018-06-18",17550
"2018-06-19",17300
"2018-06-20",17450
"2018-06-21",17450
"2018-06-22",17450
"2018-06-25",17750
"2018-06-26",17850
"2018-06-27",17650
"2018-06-28",16900
"2018-06-29",16950
"2018-07-02",16500
"2018-07-03",16100
"2018-07-04",16000
"2018-07-05",16200
"2018-07-06",16150
"2018-07-09",16450
"2018-07-10",16550
"2018-07-11",16650
"2018-07-12",16800
"2018-07-13",16850
"2018-07-16",17300
"2018-07-17",17250
"2018-07-18",17350
"2018-07-19",17350
"2018-07-20",17400
"2018-07-23",17050
"2018-07-24",16700
"2018-07-25",16800
"2018-07-26",17200
"2018-07-27",17050
"2018-07-30",17000
"2018-07-31",16900
"2018-08-01",16850
"2018-08-02",17050
"2018-08-03",16950
"2018-08-06",17100
"2018-08-07",17050
"2018-08-08",16900
"2018-08-09",17100
"2018-08-10",17050
"2018-08-13",16750
"2018-08-14",16900
"2018-08-16",16550
"2018-08-17",16500
"2018-08-20",16550
"2018-08-21",16550
"2018-08-22",16550
"2018-08-23",16400
"2018-08-24",16500
"2018-08-27",16450
"2018-08-28",16550
"2018-08-29",16450
"2018-08-30",16350
"2018-08-31",16450
"2018-09-03",16550
"2018-09-04",16600
"2018-09-05",16650
"2018-09-06",16450
"2018-09-07",16150
"2018-09-10",16350
"2018-09-11",16500
"2018-09-12",16350
"2018-09-13",16250
"2018-09-14",16200
"2018-09-17",16050
"2018-09-18",16050
"2018-09-19",16000
"2018-09-20",16200
"2018-09-21",16050
"2018-09-27",16050
"2018-09-28",16050
"2018-10-01",16000
"2018-10-02",15800
"2018-10-04",15450
"2018-10-05",15550
"2018-10-08",15450
"2018-10-10",15650
"2018-10-11",15150
"2018-10-12",14950
"2018-10-15",14250
"2018-10-16",14500
"2018-10-17",14350
"2018-10-18",14150
"2018-10-19",14500
"2018-10-22",14950
"2018-10-23",14550
"2018-10-24",14250
"2018-10-25",14200
"2018-10-26",14200
"2018-10-29",13350
"2018-10-30",13700
"2018-10-31",13900
"2018-11-01",13950
"2018-11-02",14350
"2018-11-05",14100
"2018-11-06",14350
"2018-11-07",14200
"2018-11-08",14450
"2018-11-09",14300
"2018-11-12",14000
"2018-11-13",13900
"2018-11-14",14000
"2018-11-15",13700
"2018-11-16",13750
"2018-11-19",13800
"2018-11-20",13850
"2018-11-21",13900
"2018-11-22",13950
"2018-11-23",13950
"2018-11-26",13950
"2018-11-27",13900
"2018-11-28",13900
"2018-11-29",13950
"2018-11-30",13950
"2018-12-03",14250
"2018-12-04",14300
"2018-12-05",14250
"2018-12-06",13900
"2018-12-07",14000
"2018-12-10",13500
"2018-12-11",13600
"2018-12-12",13700
"2018-12-13",13750
"2018-12-14",13550
"2018-12-17",13550
"2018-12-18",13650
"2018-12-19",13600
"2018-12-20",13550
"2018-12-21",13400
"2018-12-24",13400
"2018-12-26",13300
"2018-12-27",12750
"2018-12-28",12900
"2019-01-02",12650
"2019-01-03",12500
"2019-01-04",12500
"2019-01-07",12650
"2019-01-08",12600
"2019-01-09",12400
"2019-01-10",12150
"2019-01-11",12050
"2019-01-14",12000
"2019-01-15",11900
"2019-01-16",12050
"2019-01-17",12200
"2019-01-18",12250
"2019-01-21",12100
"2019-01-22",12250
"2019-01-23",12250
"2019-01-24",12200
"2019-01-25",12250
"2019-01-28",12300
"2019-01-29",12250
"2019-01-30",12350
"2019-01-31",12350
"2019-02-01",12400
"2019-02-07",12550
"2019-02-08",12800
"2019-02-11",12750
"2019-02-12",12600
"2019-02-13",12700
"2019-02-14",12750
"2019-02-15",12750
"2019-02-18",12700
"2019-02-19",12650
"2019-02-20",12700
"2019-02-21",12900
"2019-02-22",13050
"2019-02-25",13100
"2019-02-26",12950
"2019-02-27",13300
"2019-02-28",13000
"2019-03-04",13450
"2019-03-05",13500
"2019-03-06",13450
"2019-03-07",13250
"2019-03-08",13200
"2019-03-11",13200
"2019-03-12",13350
"2019-03-13",13250
"2019-03-14",13250
"2019-03-15",13300
"2019-03-18",13500
"2019-03-19",13400
"2019-03-20",13350
"2019-03-21",13300
"2019-03-22",13400
"2019-03-25",13250
"2019-03-26",13250
"2019-03-27",13300
"2019-03-28",13200
"2019-03-29",13100
"2019-04-01",13350
"2019-04-02",13300
"2019-04-03",13350
"2019-04-04",13500
"2019-04-05",14100
"2019-04-08",14150
"2019-04-09",14150
"2019-04-10",14150
"2019-04-11",14150
"2019-04-12",14050
"2019-04-15",14100
"2019-04-16",14000
"2019-04-17",14100
"2019-04-18",14000
"2019-04-19",14350
"2019-04-22",14650
"2019-04-23",14900
"2019-04-24",14750
"2019-04-25",14700
"2019-04-26",14650
"2019-04-29",14900
"2019-04-30",14950
"2019-05-02",14950
"2019-05-03",15100
"2019-05-07",15200
"2019-05-08",15050
"2019-05-09",14450
"2019-05-10",14900
"2019-05-13",15500
"2019-05-14",16000
"2019-05-15",15650
"2019-05-16",15000
"2019-05-17",15200
"2019-05-20",15000
"2019-05-21",14850
"2019-05-22",14800
"2019-05-23",14400
"2019-05-24",14150
"2019-05-27",14900
"2019-05-28",14400
"2019-05-29",14300
"2019-05-30",14350
"2019-05-31",14400
"2019-06-03",14350
"2019-06-04",14900
"2019-06-05",14900
"2019-06-07",14700
"2019-06-10",14850
"2019-06-11",15450
"2019-06-12",15550
"2019-06-13",15500
"2019-06-14",15550
"2019-06-17",15400
"2019-06-18",15700
"2019-06-19",15750
"2019-06-20",15850
"2019-06-21",15900
"2019-06-24",15850
"2019-06-25",15800
"2019-06-26",15900
"2019-06-27",14700
"2019-06-28",14350
"2019-07-01",14400
"2019-07-02",14300
"2019-07-03",14050
"2019-07-04",13950
"2019-07-05",14150
"2019-07-08",13650
"2019-07-09",13750
"2019-07-10",13900
"2019-07-11",14000
"2019-07-12",13850
"2019-07-15",13800
"2019-07-16",13950
"2019-07-17",13700
"2019-07-18",13700
"2019-07-19",13550
"2019-07-22",13600
"2019-07-23",13200
"2019-07-24",13300
"2019-07-25",12900
"2019-07-26",12950
"2019-07-29",12600
"2019-07-30",12600
"2019-07-31",12900
"2019-08-01",12800
"2019-08-02",12850
"2019-08-05",12400
"2019-08-06",12150
"2019-08-07",12200
"2019-08-08",12450
"2019-08-09",12650
"2019-08-12",12900
"2019-08-13",12950
"2019-08-14",13000
"2019-08-16",12750
"2019-08-19",12800
"2019-08-20",12850
"2019-08-21",12950
"2019-08-22",12850
"2019-08-23",12850
"2019-08-26",12650
"2019-08-27",12650
"2019-08-28",12800
"2019-08-29",12750
"2019-08-30",12800
"2019-09-02",12650
"2019-09-03",12700
"2019-09-04",12550
"2019-09-05",12650
"2019-09-06",12800
"2019-09-09",12900
"2019-09-10",13000
"2019-09-11",13200
"2019-09-16",13300
"2019-09-17",13250
"2019-09-18",13100
"2019-09-19",13150
"2019-09-20",13200
"2019-09-23",13150
"2019-09-24",13050
"2019-09-25",12900
"2019-09-26",13000
"2019-09-27",12950
"2019-09-30",13000
"2019-10-01",13000
"2019-10-02",13050
"2019-10-04",13050
"2019-10-07",12950
"2019-10-08",13050
"2019-10-10",13050
"2019-10-11",13100
"2019-10-14",13250
"2019-10-15",13250
"2019-10-16",13250
"2019-10-17",13300
"2019-10-18",13250
"2019-10-21",13200
"2019-10-22",13250
"2019-10-23",13100
"2019-10-24",13200
"2019-10-25",13050
"2019-10-28",13050
"2019-10-29",13000
"2019-10-30",13050
"2019-10-31",12950
"2019-11-01",13000
"2019-11-04",12750
"2019-11-05",12900
"2019-11-06",12950
"2019-11-07",12850
"2019-11-08",12900
"2019-11-11",12800
"2019-11-12",12850
"2019-11-13",12850
"2019-11-14",13050
"2019-11-15",13150
"2019-11-18",13150
"2019-11-19",13150
"2019-11-20",13150
"2019-11-21",12800
"2019-11-22",12900
"2019-11-25",13000
"2019-11-26",13000
"2019-11-27",13150
"2019-11-28",13150
"2019-11-29",13150
"2019-12-02",13100
"2019-12-03",13100
"2019-12-04",13100
"2019-12-05",13100
"2019-12-06",13200
"2019-12-09",13300
"2019-12-10",13200
"2019-12-11",12950
"2019-12-12",13250
"2019-12-13",13250
"2019-12-16",13300
"2019-12-17",13350
"2019-12-18",13400
"2019-12-19",13400
"2019-12-20",13500
"2019-12-23",13850
"2019-12-24",13950
"2019-12-26",14000
"2019-12-27",13000
"2019-12-30",12750
"2020-01-02",12550
"2020-01-03",12650
"2020-01-06",12400
"2020-01-07",12400
"2020-01-08",11950
"2020-01-09",12200
"2020-01-10",12250
"2020-01-13",12300
"2020-01-14",12250
"2020-01-15",12300
"2020-01-16",12450
"2020-01-17",12500
"2020-01-20",12400
"2020-01-21",12300
"2020-01-22",12250
"2020-01-23",12150
"2020-01-28",11750
"2020-01-29",11650
"2020-01-30",11550
"2020-01-31",11400
"2020-02-03",11150
"2020-02-04",11450
"2020-02-05",11500
"2020-02-06",11600
"2020-02-07",11500
"2020-02-10",11500
"2020-02-11",11500
"2020-02-12",11450
"2020-02-13",11400
"2020-02-14",11300
"2020-02-17",11250
"2020-02-18",11100
"2020-02-19",10900
"2020-02-20",10900
"2020-02-21",10700
"2020-02-24",10300
"2020-02-25",10500
"2020-02-26",10750
"2020-02-27",10400
"2020-02-28",10300
"2020-03-02",10400
"2020-03-03",10500
"2020-03-04",10550
"2020-03-05",10750
"2020-03-06",10500
"2020-03-09",10150
"2020-03-10",10200
"2020-03-11",10100
"2020-03-12",9760
"2020-03-13",9150
"2020-03-16",8880
"2020-03-17",8780
"2020-03-18",8590
"2020-03-19",7650
"2020-03-20",7900
"2020-03-23",7500
"2020-03-24",7730
"2020-03-25",8120
"2020-03-26",8230
"2020-03-27",8430
"2020-03-30",8580
"2020-03-31",9090
"2020-04-01",9000
"2020-04-02",9100
"2020-04-03",9160
"2020-04-06",9280
"2020-04-07",9420
"2020-04-08",9640
"2020-04-09",10350
"2020-04-10",10350
"2020-04-13",10150
"2020-04-14",10400
"2020-04-16",10400
"2020-04-17",10700
"2020-04-20",10800
"2020-04-21",10500
"2020-04-22",10600
"2020-04-23",10800
"2020-04-24",10650
"2020-04-27",10800
"2020-04-28",10650
"2020-04-29",10650
"2020-05-04",10550
"2020-05-06",10550
"2020-05-07",10600
"2020-05-08",10800
"2020-05-11",10750
"2020-05-12",10600
"2020-05-13",10500
"2020-05-14",10450
"2020-05-15",9750
"2020-05-18",9560
"2020-05-19",9730
"2020-05-20",10100
"2020-05-21",10050
"2020-05-22",9930
"2020-05-25",9940
"2020-05-26",9950
"2020-05-27",10050
"2020-05-28",9990
"2020-05-29",9940
"2020-06-01",9840
"2020-06-02",9960
"2020-06-03",10050
"2020-06-04",10000
"2020-06-05",10000
"2020-06-08",10000
"2020-06-09",9980
"2020-06-10",9970
"2020-06-11",9810
"2020-06-12",9650
"2020-06-15",9300
"2020-06-16",9590
"2020-06-17",9580
"2020-06-18",9610
"2020-06-19",9680
"2020-06-22",9610
"2020-06-23",9520
"2020-06-24",9560
"2020-06-25",9550
"2020-06-26",9690
"2020-06-29",9330
"2020-06-30",9210
"2020-07-01",9120
"2020-07-02",9190
"2020-07-03",9150
"2020-07-06",9100
"2020-07-07",9030
"2020-07-08",9060
"2020-07-09",9050
"2020-07-10",8930
"2020-07-13",8970
"2020-07-14",8970
"2020-07-15",9150
"2020-07-16",9460
"2020-07-17",9510
"2020-07-20",9570
"2020-07-21",9510
"2020-07-22",9500
"2020-07-23",9450
"2020-07-24",9380
"2020-07-27",9470
"2020-07-28",9470
"2020-07-29",9450
"2020-07-30",9310
"2020-07-31",9290
"2020-08-03",9180
"2020-08-04",9170
"2020-08-05",9200
"2020-08-06",9200
"2020-08-07",9300
"2020-08-10",9610
"2020-08-11",9650
"2020-08-12",9630
"2020-08-13",9690
"2020-08-14",9640
"2020-08-18",9270
"2020-08-19",9350
"2020-08-20",9050
"2020-08-21",9190
"2020-08-24",9190
"2020-08-25",9260
"2020-08-26",9230
"2020-08-27",9180
"2020-08-28",9180
"2020-08-31",9140
"2020-09-01",9130
"2020-09-02",9140
"2020-09-03",9150
"2020-09-04",9090
"2020-09-07",9140
"2020-09-08",9230
"2020-09-09",9260
"2020-09-10",9320
"2020-09-11",9340
"2020-09-14",9490
"2020-09-15",9520
"2020-09-16",9450
"2020-09-17",9290
"2020-09-18",9280
"2020-09-21",9180
"2020-09-22",9040
"2020-09-23",9030
"2020-09-24",8880
"2020-09-25",8940
"2020-09-28",8910
"2020-09-29",8970
"2020-10-05",9060
"2020-10-06",9130
"2020-10-07",9170
"2020-10-08",9180
"2020-10-12",9180
"2020-10-13",9170
"2020-10-14",9140
"2020-10-15",9190
"2020-10-16",9160
"2020-10-19",9140
"2020-10-20",9140
"2020-10-21",9180
"2020-10-22",9140
"2020-10-23",9210
"2020-10-26",9170
"2020-10-27",9220
"2020-10-28",9200
"2020-10-29",9200
"2020-10-30",9170
"2020-11-02",9250
"2020-11-03",9200
"2020-11-04",9200
"2020-11-05",9240
"2020-11-06",9310
"2020-11-09",9310
"2020-11-10",9380
"2020-11-11",9480
"2020-11-12",9470
"2020-11-13",9430
"2020-11-16",9480
"2020-11-17",9490
"2020-11-18",9520
"2020-11-19",9530
"2020-11-20",9540
"2020-11-23",9510
"2020-11-24",9590
"2020-11-25",9540
"2020-11-26",9450
"2020-11-27",9450
"2020-11-30",9450
"2020-12-01",9460
"2020-12-02",9490
"2020-12-03",9540
