"","Price"
"2017-09-26",4450
"2017-09-27",4600
"2017-09-28",4570
"2017-09-29",4650
"2017-10-10",4520
"2017-10-11",4520
"2017-10-12",4515
"2017-10-13",4480
"2017-10-16",4660
"2017-10-17",4640
"2017-10-18",4480
"2017-10-19",4500
"2017-10-20",4505
"2017-10-23",4525
"2017-10-24",4550
"2017-10-25",4650
"2017-10-26",4795
"2017-10-27",4895
"2017-10-30",5000
"2017-10-31",5010
"2017-11-01",4910
"2017-11-02",4890
"2017-11-03",5010
"2017-11-06",5050
"2017-11-07",5000
"2017-11-08",4970
"2017-11-09",5040
"2017-11-10",5000
"2017-11-13",5130
"2017-11-14",5190
"2017-11-15",5260
"2017-11-16",5270
"2017-11-17",5380
"2017-11-20",5700
"2017-11-21",5490
"2017-11-22",5350
"2017-11-23",5360
"2017-11-24",5510
"2017-11-27",5540
"2017-11-28",5450
"2017-11-29",5590
"2017-11-30",5080
"2017-12-01",5130
"2017-12-04",5150
"2017-12-05",5100
"2017-12-06",5010
"2017-12-07",4955
"2017-12-08",4900
"2017-12-11",4975
"2017-12-12",4950
"2017-12-13",4930
"2017-12-14",4900
"2017-12-15",4910
"2017-12-18",5010
"2017-12-19",4850
"2017-12-20",4680
"2017-12-21",4580
"2017-12-22",4640
"2017-12-26",4695
"2017-12-27",4675
"2017-12-28",4660
"2018-01-02",4830
"2018-01-03",4810
"2018-01-04",4685
"2018-01-05",4760
"2018-01-08",4800
"2018-01-09",4815
"2018-01-10",4790
"2018-01-11",4840
"2018-01-12",4760
"2018-01-15",4735
"2018-01-16",5030
"2018-01-17",4980
"2018-01-18",5110
"2018-01-19",5160
"2018-01-22",5120
"2018-01-23",5310
"2018-01-24",5270
"2018-01-25",5220
"2018-01-26",5370
"2018-01-29",5320
"2018-01-30",5200
"2018-01-31",5600
"2018-02-01",5600
"2018-02-02",5300
"2018-02-05",5340
"2018-02-06",5270
"2018-02-07",6360
"2018-02-08",6280
"2018-02-09",6340
"2018-02-12",6590
"2018-02-13",6060
"2018-02-14",6190
"2018-02-19",6350
"2018-02-20",6360
"2018-02-21",6400
"2018-02-22",6350
"2018-02-23",6150
"2018-02-26",6480
"2018-02-27",6270
"2018-02-28",6110
"2018-03-02",6110
"2018-03-05",6010
"2018-03-06",6490
"2018-03-07",6450
"2018-03-08",6600
"2018-03-09",6490
"2018-03-12",6380
"2018-03-13",6310
"2018-03-14",6260
"2018-03-15",6550
"2018-03-16",6660
"2018-03-19",6410
"2018-03-20",6450
"2018-03-21",6600
"2018-03-22",6600
"2018-03-23",6160
"2018-03-26",6140
"2018-03-27",6380
"2018-03-28",6460
"2018-03-29",6450
"2018-03-30",6830
"2018-04-02",7090
"2018-04-03",7120
"2018-04-04",6780
"2018-04-05",6540
"2018-04-06",6570
"2018-04-09",6420
"2018-04-10",6340
"2018-04-11",6430
"2018-04-12",6300
"2018-04-13",6390
"2018-04-16",6700
"2018-04-17",6620
"2018-04-18",6550
"2018-04-19",6420
"2018-04-20",6450
"2018-04-23",6150
"2018-04-24",6140
"2018-04-25",5890
"2018-04-26",5980
"2018-04-27",6030
"2018-04-30",5800
"2018-05-02",5800
"2018-05-03",5800
"2018-05-04",5810
"2018-05-08",5450
"2018-05-09",5440
"2018-05-10",5500
"2018-05-11",5600
"2018-05-14",5400
"2018-05-15",5380
"2018-05-16",5240
"2018-05-17",5230
"2018-05-18",5480
"2018-05-21",5420
"2018-05-23",5410
"2018-05-24",5500
"2018-05-25",5350
"2018-05-28",5450
"2018-05-29",5570
"2018-05-30",5500
"2018-05-31",5730
"2018-06-01",5740
"2018-06-04",5770
"2018-06-05",5760
"2018-06-07",5880
"2018-06-08",5790
"2018-06-11",5730
"2018-06-12",5530
"2018-06-14",5530
"2018-06-15",5560
"2018-06-18",5350
"2018-06-19",5270
"2018-06-20",5310
"2018-06-21",5400
"2018-06-22",5350
"2018-06-25",5390
"2018-06-26",5620
"2018-06-27",5610
"2018-06-28",5410
"2018-06-29",5410
"2018-07-02",5290
"2018-07-03",5350
"2018-07-04",5380
"2018-07-05",5340
"2018-07-06",5390
"2018-07-09",5550
"2018-07-10",5640
"2018-07-11",5540
"2018-07-12",5720
"2018-07-13",5760
"2018-07-16",5620
"2018-07-17",5570
"2018-07-18",5500
"2018-07-19",5280
"2018-07-20",5390
"2018-07-23",5180
"2018-07-24",5230
"2018-07-25",5060
"2018-07-26",5100
"2018-07-27",5250
"2018-07-30",5400
"2018-07-31",5390
"2018-08-01",5460
"2018-08-02",5390
"2018-08-03",5420
"2018-08-06",5320
"2018-08-07",5530
"2018-08-08",5490
"2018-08-09",5520
"2018-08-10",5520
"2018-08-13",5290
"2018-08-14",5400
"2018-08-16",5420
"2018-08-17",5510
"2018-08-20",5550
"2018-08-21",5720
"2018-08-22",5640
"2018-08-23",5710
"2018-08-24",5760
"2018-08-27",5660
"2018-08-28",5670
"2018-08-29",5720
"2018-08-30",5760
"2018-08-31",5830
"2018-09-03",5770
"2018-09-04",5820
"2018-09-05",5730
"2018-09-06",5670
"2018-09-07",5620
"2018-09-10",5800
"2018-09-11",5760
"2018-09-12",5730
"2018-09-13",5770
"2018-09-14",5730
"2018-09-17",5630
"2018-09-18",5660
"2018-09-19",5710
"2018-09-20",5580
"2018-09-21",5550
"2018-09-27",5360
"2018-09-28",5470
"2018-10-01",5460
"2018-10-02",5350
"2018-10-04",5260
"2018-10-05",5030
"2018-10-08",5030
"2018-10-10",4815
"2018-10-11",4150
"2018-10-12",4370
"2018-10-15",4435
"2018-10-16",4540
"2018-10-17",4620
"2018-10-18",4625
"2018-10-19",4605
"2018-10-22",4500
"2018-10-23",4230
"2018-10-24",4130
"2018-10-25",4040
"2018-10-26",3700
"2018-10-29",3145
"2018-10-30",3125
"2018-10-31",3355
"2018-11-01",3620
"2018-11-02",3730
"2018-11-05",3765
"2018-11-06",3755
"2018-11-07",3670
"2018-11-08",3810
"2018-11-09",3730
"2018-11-12",3535
"2018-11-13",3500
"2018-11-14",3550
"2018-11-15",4200
"2018-11-16",4145
"2018-11-19",4070
"2018-11-20",4300
"2018-11-21",4275
"2018-11-22",4135
"2018-11-23",4070
"2018-11-26",4165
"2018-11-27",4145
"2018-11-28",4180
"2018-11-29",4100
"2018-11-30",4075
"2018-12-03",4160
"2018-12-04",4120
"2018-12-05",4095
"2018-12-06",3860
"2018-12-07",3870
"2018-12-10",3790
"2018-12-11",3785
"2018-12-12",3890
"2018-12-13",3940
"2018-12-14",3830
"2018-12-17",3795
"2018-12-18",3790
"2018-12-19",3760
"2018-12-20",3785
"2018-12-21",3780
"2018-12-24",3780
"2018-12-26",3645
"2018-12-27",3660
"2018-12-28",3755
"2019-01-02",3850
"2019-01-03",4110
"2019-01-04",4280
"2019-01-07",4280
"2019-01-08",4240
"2019-01-09",4170
"2019-01-10",4310
"2019-01-11",4230
"2019-01-14",4180
"2019-01-15",4400
"2019-01-16",4340
"2019-01-17",4440
"2019-01-18",4410
"2019-01-21",4425
"2019-01-22",4395
"2019-01-23",4435
"2019-01-24",4430
"2019-01-25",4405
"2019-01-28",4380
"2019-01-29",4280
"2019-01-30",4285
"2019-01-31",4280
"2019-02-01",4290
"2019-02-07",4435
"2019-02-08",4435
"2019-02-11",4710
"2019-02-12",4700
"2019-02-13",4600
"2019-02-14",4720
"2019-02-15",4645
"2019-02-18",4745
"2019-02-19",4835
"2019-02-20",4825
"2019-02-21",4800
"2019-02-22",4690
"2019-02-25",4740
"2019-02-26",4700
"2019-02-27",4725
"2019-02-28",4555
"2019-03-04",4655
"2019-03-05",4810
"2019-03-06",4800
"2019-03-07",4735
"2019-03-08",4625
"2019-03-11",4545
"2019-03-12",4535
"2019-03-13",4475
"2019-03-14",4580
"2019-03-15",4450
"2019-03-18",4555
"2019-03-19",4610
"2019-03-20",4620
"2019-03-21",4560
"2019-03-22",4520
"2019-03-25",4330
"2019-03-26",4380
"2019-03-27",4425
"2019-03-28",4325
"2019-03-29",4340
"2019-04-01",4430
"2019-04-02",4445
"2019-04-03",4530
"2019-04-04",4550
"2019-04-05",4520
"2019-04-08",4610
"2019-04-09",4610
"2019-04-10",4640
"2019-04-11",4670
"2019-04-12",4665
"2019-04-15",4700
"2019-04-16",4600
"2019-04-17",4820
"2019-04-18",4705
"2019-04-19",4810
"2019-04-22",4745
"2019-04-23",4650
"2019-04-24",4655
"2019-04-25",4620
"2019-04-26",4470
"2019-04-29",4490
"2019-04-30",4470
"2019-05-02",4600
"2019-05-03",4640
"2019-05-07",4580
"2019-05-08",4485
"2019-05-09",4245
"2019-05-10",4255
"2019-05-13",4100
"2019-05-14",4095
"2019-05-15",4170
"2019-05-16",4305
"2019-05-17",4350
"2019-05-20",4150
"2019-05-21",4210
"2019-05-22",4210
"2019-05-23",4340
"2019-05-24",4140
"2019-05-27",4020
"2019-05-28",4145
"2019-05-29",4075
"2019-05-30",4230
"2019-05-31",4225
"2019-06-03",4120
"2019-06-04",4320
"2019-06-05",4400
"2019-06-07",4400
"2019-06-10",4560
"2019-06-11",4640
"2019-06-12",4650
"2019-06-13",4655
"2019-06-14",4620
"2019-06-17",4600
"2019-06-18",4615
"2019-06-19",4630
"2019-06-20",4635
"2019-06-21",4540
"2019-06-24",4830
"2019-06-25",5090
"2019-06-26",4880
"2019-06-27",4980
"2019-06-28",4900
"2019-07-01",4870
"2019-07-02",4960
"2019-07-03",5120
"2019-07-04",5300
"2019-07-05",5480
"2019-07-08",5300
"2019-07-09",5100
"2019-07-10",5060
"2019-07-11",5030
"2019-07-12",5070
"2019-07-15",5180
"2019-07-16",5040
"2019-07-17",5030
"2019-07-18",5140
"2019-07-19",5150
"2019-07-22",5270
"2019-07-23",5200
"2019-07-24",5020
"2019-07-25",5090
"2019-07-26",5050
"2019-07-29",4595
"2019-07-30",4830
"2019-07-31",4840
"2019-08-01",4735
"2019-08-02",4755
"2019-08-05",4090
"2019-08-06",3980
"2019-08-07",4225
"2019-08-08",4520
"2019-08-09",4840
"2019-08-12",5060
"2019-08-13",4990
"2019-08-14",5100
"2019-08-16",5020
"2019-08-19",4880
"2019-08-20",4930
"2019-08-21",4895
"2019-08-22",4800
"2019-08-23",4780
"2019-08-26",4570
"2019-08-27",4850
"2019-08-28",4950
"2019-08-29",4955
"2019-08-30",5040
"2019-09-02",5060
"2019-09-03",5080
"2019-09-04",5010
"2019-09-05",5200
"2019-09-06",5110
"2019-09-09",5040
"2019-09-10",4995
"2019-09-11",5000
"2019-09-16",4965
"2019-09-17",5200
"2019-09-18",5120
"2019-09-19",5300
"2019-09-20",5170
"2019-09-23",5000
"2019-09-24",5110
"2019-09-25",4940
"2019-09-26",4850
"2019-09-27",4780
"2019-09-30",4795
"2019-10-01",4855
"2019-10-02",4755
"2019-10-04",4745
"2019-10-07",4745
"2019-10-08",4745
"2019-10-10",4715
"2019-10-11",4810
"2019-10-14",4800
"2019-10-15",4825
"2019-10-16",4855
"2019-10-17",4780
"2019-10-18",4750
"2019-10-21",4685
"2019-10-22",4695
"2019-10-23",4625
"2019-10-24",4660
"2019-10-25",4605
"2019-10-28",4510
"2019-10-29",4460
"2019-10-30",4610
"2019-10-31",4640
"2019-11-01",4720
"2019-11-04",4750
"2019-11-05",4735
"2019-11-06",4705
"2019-11-07",4685
"2019-11-08",4680
"2019-11-11",4630
"2019-11-12",4625
"2019-11-13",4640
"2019-11-14",4700
"2019-11-15",4590
"2019-11-18",4505
"2019-11-19",4460
"2019-11-20",4350
"2019-11-21",4380
"2019-11-22",4235
"2019-11-25",4470
"2019-11-26",4470
"2019-11-27",4365
"2019-11-28",4310
"2019-11-29",4520
"2019-12-02",4440
"2019-12-03",4280
"2019-12-04",4295
"2019-12-05",4205
"2019-12-06",4250
"2019-12-09",4240
"2019-12-10",4200
"2019-12-11",4145
"2019-12-12",4285
"2019-12-13",4330
"2019-12-16",4290
"2019-12-17",4300
"2019-12-18",4270
"2019-12-19",4300
"2019-12-20",4240
"2019-12-23",4200
"2019-12-24",4210
"2019-12-26",4265
"2019-12-27",4230
"2019-12-30",4340
"2020-01-02",4500
"2020-01-03",4535
"2020-01-06",4465
"2020-01-07",4500
"2020-01-08",4375
"2020-01-09",4415
"2020-01-10",4530
"2020-01-13",4650
"2020-01-14",4570
"2020-01-15",4570
"2020-01-16",4505
"2020-01-17",4550
"2020-01-20",4450
"2020-01-21",4380
"2020-01-22",4390
"2020-01-23",4335
"2020-01-28",4490
"2020-01-29",4380
"2020-01-30",4225
"2020-01-31",4110
"2020-02-03",3975
"2020-02-04",4040
"2020-02-05",4110
"2020-02-06",4175
"2020-02-07",4175
"2020-02-10",4210
"2020-02-11",4255
"2020-02-12",4200
"2020-02-13",4200
"2020-02-14",4200
"2020-02-17",4200
"2020-02-18",4200
"2020-02-19",4180
"2020-02-20",4170
"2020-02-21",4100
"2020-02-24",3805
"2020-02-25",3875
"2020-02-26",4060
"2020-02-27",3885
"2020-02-28",3705
"2020-03-02",3825
"2020-03-03",3845
"2020-03-04",3980
"2020-03-05",4075
"2020-03-06",4050
"2020-03-09",3820
"2020-03-10",3835
"2020-03-11",3725
"2020-03-12",3430
"2020-03-13",2900
"2020-03-16",3140
"2020-03-17",3115
"2020-03-18",3250
"2020-03-19",2850
"2020-03-20",3080
"2020-03-23",3305
"2020-03-24",3560
"2020-03-25",3500
"2020-03-26",3430
"2020-03-27",3395
"2020-03-30",4140
"2020-03-31",4030
"2020-04-01",4030
"2020-04-02",4120
"2020-04-03",4105
"2020-04-06",4220
"2020-04-07",4180
"2020-04-08",4135
"2020-04-09",4300
"2020-04-10",4160
"2020-04-13",4045
"2020-04-14",4175
"2020-04-16",4210
"2020-04-17",4335
"2020-04-20",4285
"2020-04-21",4180
"2020-04-22",4250
"2020-04-23",4300
"2020-04-24",4135
"2020-04-27",4190
"2020-04-28",4165
"2020-04-29",4475
"2020-05-04",4880
"2020-05-06",4785
"2020-05-07",4865
"2020-05-08",4745
"2020-05-11",4610
"2020-05-12",4510
"2020-05-13",4460
"2020-05-14",4560
"2020-05-15",4610
"2020-05-18",4530
"2020-05-19",4495
"2020-05-20",4645
"2020-05-21",4580
"2020-05-22",4755
"2020-05-25",4725
"2020-05-26",4680
"2020-05-27",4705
"2020-05-28",4655
"2020-05-29",4580
"2020-06-01",4580
"2020-06-02",4600
"2020-06-03",4790
"2020-06-04",4670
"2020-06-05",4830
"2020-06-08",4735
"2020-06-09",4970
"2020-06-10",4965
"2020-06-11",5160
"2020-06-12",4990
"2020-06-15",4550
"2020-06-16",4800
"2020-06-17",4610
"2020-06-18",4700
"2020-06-19",4725
"2020-06-22",4635
"2020-06-23",4585
"2020-06-24",4860
"2020-06-25",5320
"2020-06-26",5490
"2020-06-29",5290
"2020-06-30",5330
"2020-07-01",5060
"2020-07-02",5240
"2020-07-03",5700
"2020-07-06",5710
"2020-07-07",5800
"2020-07-08",5740
"2020-07-09",5660
"2020-07-10",5810
"2020-07-13",6490
"2020-07-14",6530
"2020-07-15",6260
"2020-07-16",6270
"2020-07-17",6200
"2020-07-20",6230
"2020-07-21",6220
"2020-07-22",6160
"2020-07-23",6280
"2020-07-24",6170
"2020-07-27",6230
"2020-07-28",6290
"2020-07-29",6510
"2020-07-30",6680
"2020-07-31",8680
"2020-08-03",11250
"2020-08-04",11650
"2020-08-05",11600
"2020-08-06",11300
"2020-08-07",12250
"2020-08-10",13800
"2020-08-11",15100
"2020-08-12",11400
"2020-08-13",11800
"2020-08-14",11500
"2020-08-18",11800
"2020-08-19",13450
"2020-08-20",13800
"2020-08-21",12900
"2020-08-24",13050
"2020-08-25",13400
"2020-08-26",12700
"2020-08-27",12800
"2020-08-28",12700
"2020-08-31",12950
"2020-09-01",13050
"2020-09-02",12900
"2020-09-03",12300
"2020-09-04",11900
"2020-09-07",12150
"2020-09-08",11750
"2020-09-09",11600
"2020-09-10",11650
"2020-09-11",12050
"2020-09-14",11600
"2020-09-15",12250
"2020-09-16",12100
"2020-09-17",13400
"2020-09-18",13100
"2020-09-21",12350
"2020-09-22",11600
"2020-09-23",11200
"2020-09-24",9960
"2020-09-25",9430
"2020-09-28",9900
"2020-09-29",9700
"2020-10-05",9400
"2020-10-06",9990
"2020-10-07",10000
"2020-10-08",10100
"2020-10-12",9730
"2020-10-13",9520
"2020-10-14",9150
"2020-10-15",9000
"2020-10-16",8610
"2020-10-19",8720
"2020-10-20",9010
"2020-10-21",8680
"2020-10-22",8280
"2020-10-23",8570
"2020-10-26",8280
"2020-10-27",10750
"2020-10-28",10650
"2020-10-29",10700
"2020-10-30",9920
"2020-11-02",9700
"2020-11-03",9980
"2020-11-04",9780
"2020-11-05",10450
"2020-11-06",11200
"2020-11-09",11650
"2020-11-10",10500
"2020-11-11",10050
"2020-11-12",10000
"2020-11-13",10500
"2020-11-16",10150
"2020-11-17",9740
"2020-11-18",9300
"2020-11-19",9300
"2020-11-20",9520
"2020-11-23",9360
"2020-11-24",8640
"2020-11-25",8150
"2020-11-26",8360
"2020-11-27",8550
"2020-11-30",8180
"2020-12-01",8200
"2020-12-02",8220
"2020-12-03",7750
