"","Price"
"2017-09-14",2115
"2017-09-15",2070
"2017-09-18",2135
"2017-09-19",2190
"2017-09-20",2145
"2017-09-21",2130
"2017-09-22",2040
"2017-09-25",2040
"2017-09-26",2075
"2017-09-27",2115
"2017-09-28",2085
"2017-09-29",2105
"2017-10-10",2135
"2017-10-11",2150
"2017-10-12",2245
"2017-10-13",2230
"2017-10-16",2105
"2017-10-17",2140
"2017-10-18",2110
"2017-10-19",2090
"2017-10-20",2090
"2017-10-23",2070
"2017-10-24",2145
"2017-10-25",2120
"2017-10-26",2075
"2017-10-27",2070
"2017-10-30",2045
"2017-10-31",2060
"2017-11-01",2095
"2017-11-02",2085
"2017-11-03",2085
"2017-11-06",2070
"2017-11-07",2080
"2017-11-08",2100
"2017-11-09",2115
"2017-11-10",2130
"2017-11-13",2130
"2017-11-14",2120
"2017-11-15",2065
"2017-11-16",2120
"2017-11-17",2130
"2017-11-20",2200
"2017-11-21",2190
"2017-11-22",2195
"2017-11-23",2190
"2017-11-24",2215
"2017-11-27",2220
"2017-11-28",2170
"2017-11-29",2210
"2017-11-30",2125
"2017-12-01",2145
"2017-12-04",2100
"2017-12-05",2135
"2017-12-06",2100
"2017-12-07",2060
"2017-12-08",2030
"2017-12-11",2080
"2017-12-12",2065
"2017-12-13",2055
"2017-12-14",2070
"2017-12-15",2045
"2017-12-18",2030
"2017-12-19",2010
"2017-12-20",2010
"2017-12-21",2005
"2017-12-22",2020
"2017-12-26",2075
"2017-12-27",1985
"2017-12-28",1965
"2018-01-02",1935
"2018-01-03",1950
"2018-01-04",1950
"2018-01-05",1960
"2018-01-08",1940
"2018-01-09",1915
"2018-01-10",1915
"2018-01-11",1930
"2018-01-12",1860
"2018-01-15",1880
"2018-01-16",1885
"2018-01-17",1860
"2018-01-18",1905
"2018-01-19",1955
"2018-01-22",1945
"2018-01-23",1960
"2018-01-24",1950
"2018-01-25",1995
"2018-01-26",2015
"2018-01-29",2005
"2018-01-30",1980
"2018-01-31",1985
"2018-02-01",2015
"2018-02-02",1985
"2018-02-05",1930
"2018-02-06",1885
"2018-02-07",1865
"2018-02-08",1900
"2018-02-09",1845
"2018-02-12",1850
"2018-02-13",1840
"2018-02-14",1840
"2018-02-19",1865
"2018-02-20",1865
"2018-02-21",1900
"2018-02-22",1875
"2018-02-23",1870
"2018-02-26",1860
"2018-02-27",1880
"2018-02-28",1860
"2018-03-02",1830
"2018-03-05",1815
"2018-03-06",1820
"2018-03-07",1800
"2018-03-08",1835
"2018-03-09",1850
"2018-03-12",1855
"2018-03-13",1855
"2018-03-14",1865
"2018-03-15",1865
"2018-03-16",1895
"2018-03-19",1955
"2018-03-20",1945
"2018-03-21",1950
"2018-03-22",1935
"2018-03-23",1870
"2018-03-26",1925
"2018-03-27",1925
"2018-03-28",1910
"2018-03-29",1905
"2018-03-30",1935
"2018-04-02",1920
"2018-04-03",1930
"2018-04-04",1890
"2018-04-05",1935
"2018-04-06",1995
"2018-04-09",2000
"2018-04-10",2005
"2018-04-11",1985
"2018-04-12",2005
"2018-04-13",1995
"2018-04-16",1985
"2018-04-17",2010
"2018-04-18",2010
"2018-04-19",1990
"2018-04-20",1985
"2018-04-23",2025
"2018-04-24",2000
"2018-04-25",2015
"2018-04-26",2035
"2018-04-27",2035
"2018-04-30",1985
"2018-05-02",1985
"2018-05-03",2010
"2018-05-04",2000
"2018-05-08",1990
"2018-05-09",2035
"2018-05-10",2040
"2018-05-11",2150
"2018-05-14",2170
"2018-05-15",2175
"2018-05-16",2135
"2018-05-17",2110
"2018-05-18",2110
"2018-05-21",2105
"2018-05-23",2115
"2018-05-24",2160
"2018-05-25",2080
"2018-05-28",2095
"2018-05-29",2145
"2018-05-30",2125
"2018-05-31",2100
"2018-06-01",2135
"2018-06-04",2115
"2018-06-05",2125
"2018-06-07",2145
"2018-06-08",2140
"2018-06-11",2100
"2018-06-12",2060
"2018-06-14",2070
"2018-06-15",2075
"2018-06-18",1990
"2018-06-19",1925
"2018-06-20",1975
"2018-06-21",1935
"2018-06-22",1915
"2018-06-25",1920
"2018-06-26",1900
"2018-06-27",1865
"2018-06-28",1835
"2018-06-29",1815
"2018-07-02",1790
"2018-07-03",1845
"2018-07-04",1830
"2018-07-05",1810
"2018-07-06",1830
"2018-07-09",1800
"2018-07-10",1870
"2018-07-11",1835
"2018-07-12",1870
"2018-07-13",1870
"2018-07-16",1870
"2018-07-17",1860
"2018-07-18",1845
"2018-07-19",1810
"2018-07-20",1810
"2018-07-23",1770
"2018-07-24",1785
"2018-07-25",1785
"2018-07-26",1820
"2018-07-27",1835
"2018-07-30",1820
"2018-07-31",1815
"2018-08-01",1815
"2018-08-02",1820
"2018-08-03",1845
"2018-08-06",1845
"2018-08-07",1840
"2018-08-08",1860
"2018-08-09",1855
"2018-08-10",1845
"2018-08-13",1790
"2018-08-14",1800
"2018-08-16",1795
"2018-08-17",1800
"2018-08-20",1795
"2018-08-21",1805
"2018-08-22",1830
"2018-08-23",1830
"2018-08-24",1825
"2018-08-27",1805
"2018-08-28",1810
"2018-08-29",1820
"2018-08-30",1825
"2018-08-31",1840
"2018-09-03",1835
"2018-09-04",1830
"2018-09-05",1820
"2018-09-06",1830
"2018-09-07",1830
"2018-09-10",1810
"2018-09-11",1825
"2018-09-12",1830
"2018-09-13",1835
"2018-09-14",1885
"2018-09-17",1845
"2018-09-18",1840
"2018-09-19",1835
"2018-09-20",1835
"2018-09-21",1810
"2018-09-27",1815
"2018-09-28",1805
"2018-10-01",1815
"2018-10-02",1830
"2018-10-04",1810
"2018-10-05",1785
"2018-10-08",1790
"2018-10-10",1725
"2018-10-11",1610
"2018-10-12",1675
"2018-10-15",1645
"2018-10-16",1700
"2018-10-17",1710
"2018-10-18",1700
"2018-10-19",1700
"2018-10-22",1705
"2018-10-23",1685
"2018-10-24",1660
"2018-10-25",1630
"2018-10-26",1625
"2018-10-29",1560
"2018-10-30",1550
"2018-10-31",1645
"2018-11-01",1660
"2018-11-02",1715
"2018-11-05",1710
"2018-11-06",1705
"2018-11-07",1705
"2018-11-08",1745
"2018-11-09",1750
"2018-11-12",1740
"2018-11-13",1720
"2018-11-14",1725
"2018-11-15",1715
"2018-11-16",1715
"2018-11-19",1725
"2018-11-20",1715
"2018-11-21",1710
"2018-11-22",1715
"2018-11-23",1670
"2018-11-26",1685
"2018-11-27",1700
"2018-11-28",1730
"2018-11-29",1725
"2018-11-30",1730
"2018-12-03",1760
"2018-12-04",1765
"2018-12-05",1750
"2018-12-06",1710
"2018-12-07",1730
"2018-12-10",1700
"2018-12-11",1690
"2018-12-12",1745
"2018-12-13",1755
"2018-12-14",1740
"2018-12-17",1740
"2018-12-18",1740
"2018-12-19",1775
"2018-12-20",1745
"2018-12-21",1755
"2018-12-24",1750
"2018-12-26",1735
"2018-12-27",1640
"2018-12-28",1650
"2019-01-02",1600
"2019-01-03",1585
"2019-01-04",1560
"2019-01-07",1585
"2019-01-08",1575
"2019-01-09",1585
"2019-01-10",1575
"2019-01-11",1600
"2019-01-14",1580
"2019-01-15",1580
"2019-01-16",1590
"2019-01-17",1570
"2019-01-18",1595
"2019-01-21",1610
"2019-01-22",1600
"2019-01-23",1595
"2019-01-24",1610
"2019-01-25",1640
"2019-01-28",1640
"2019-01-29",1630
"2019-01-30",1625
"2019-01-31",1625
"2019-02-01",1625
"2019-02-07",1645
"2019-02-08",1655
"2019-02-11",1650
"2019-02-12",1655
"2019-02-13",1690
"2019-02-14",1705
"2019-02-15",1705
"2019-02-18",1705
"2019-02-19",1715
"2019-02-20",1715
"2019-02-21",1700
"2019-02-22",1730
"2019-02-25",1730
"2019-02-26",1735
"2019-02-27",1730
"2019-02-28",1685
"2019-03-04",1700
"2019-03-05",1675
"2019-03-06",1660
"2019-03-07",1640
"2019-03-08",1640
"2019-03-11",1645
"2019-03-12",1670
"2019-03-13",1665
"2019-03-14",1675
"2019-03-15",1675
"2019-03-18",1690
"2019-03-19",1685
"2019-03-20",1700
"2019-03-21",1720
"2019-03-22",1715
"2019-03-25",1685
"2019-03-26",1695
"2019-03-27",1680
"2019-03-28",1670
"2019-03-29",1690
"2019-04-01",1715
"2019-04-02",1705
"2019-04-03",1720
"2019-04-04",1745
"2019-04-05",1805
"2019-04-08",1800
"2019-04-09",1795
"2019-04-10",1795
"2019-04-11",1800
"2019-04-12",1795
"2019-04-15",1850
"2019-04-16",1840
"2019-04-17",1855
"2019-04-18",1835
"2019-04-19",1855
"2019-04-22",1865
"2019-04-23",1865
"2019-04-24",1855
"2019-04-25",1840
"2019-04-26",1820
"2019-04-29",1830
"2019-04-30",1840
"2019-05-02",1860
"2019-05-03",1860
"2019-05-07",1840
"2019-05-08",1830
"2019-05-09",1770
"2019-05-10",1795
"2019-05-13",1790
"2019-05-14",1770
"2019-05-15",1800
"2019-05-16",1820
"2019-05-17",1820
"2019-05-20",1800
"2019-05-21",1785
"2019-05-22",1790
"2019-05-23",1790
"2019-05-24",1750
"2019-05-27",1770
"2019-05-28",1800
"2019-05-29",1790
"2019-05-30",1790
"2019-05-31",1825
"2019-06-03",1915
"2019-06-04",1915
"2019-06-05",1930
"2019-06-07",2055
"2019-06-10",2510
"2019-06-11",2630
"2019-06-12",2600
"2019-06-13",2510
"2019-06-14",2490
"2019-06-17",2425
"2019-06-18",2435
"2019-06-19",2300
"2019-06-20",2310
"2019-06-21",2275
"2019-06-24",2325
"2019-06-25",2225
"2019-06-26",2260
"2019-06-27",2180
"2019-06-28",2180
"2019-07-01",2215
"2019-07-02",2225
"2019-07-03",2120
"2019-07-04",2170
"2019-07-05",2135
"2019-07-08",2080
"2019-07-09",2120
"2019-07-10",2200
"2019-07-11",2175
"2019-07-12",2185
"2019-07-15",2135
"2019-07-16",2110
"2019-07-17",2130
"2019-07-18",2300
"2019-07-19",2260
"2019-07-22",2410
"2019-07-23",2340
"2019-07-24",2255
"2019-07-25",2365
"2019-07-26",2230
"2019-07-29",2105
"2019-07-30",2160
"2019-07-31",2145
"2019-08-01",2095
"2019-08-02",2155
"2019-08-05",2060
"2019-08-06",1960
"2019-08-07",2020
"2019-08-08",2055
"2019-08-09",2045
"2019-08-12",2065
"2019-08-13",2060
"2019-08-14",2075
"2019-08-16",2000
"2019-08-19",1935
"2019-08-20",1940
"2019-08-21",2030
"2019-08-22",2000
"2019-08-23",1965
"2019-08-26",1940
"2019-08-27",1980
"2019-08-28",2005
"2019-08-29",1990
"2019-08-30",2030
"2019-09-02",2080
"2019-09-03",2085
"2019-09-04",2095
"2019-09-05",2100
"2019-09-06",2100
"2019-09-09",2085
"2019-09-10",2130
"2019-09-11",2125
"2019-09-16",2155
"2019-09-17",2180
"2019-09-18",2180
"2019-09-19",2195
"2019-09-20",2190
"2019-09-23",2205
"2019-09-24",2215
"2019-09-25",2145
"2019-09-26",2265
"2019-09-27",2185
"2019-09-30",2140
"2019-10-01",2220
"2019-10-02",2180
"2019-10-04",2170
"2019-10-07",2105
"2019-10-08",2110
"2019-10-10",2210
"2019-10-11",2195
"2019-10-14",2195
"2019-10-15",2220
"2019-10-16",2245
"2019-10-17",2220
"2019-10-18",2225
"2019-10-21",2195
"2019-10-22",2190
"2019-10-23",2145
"2019-10-24",2230
"2019-10-25",2220
"2019-10-28",2170
"2019-10-29",2160
"2019-10-30",2170
"2019-10-31",2185
"2019-11-01",2160
"2019-11-04",2210
"2019-11-05",2210
"2019-11-06",2255
"2019-11-07",2255
"2019-11-08",2230
"2019-11-11",2285
"2019-11-12",2275
"2019-11-13",2280
"2019-11-14",2295
"2019-11-15",2275
"2019-11-18",2390
"2019-11-19",2395
"2019-11-20",2320
"2019-11-21",2300
"2019-11-22",2340
"2019-11-25",2325
"2019-11-26",2345
"2019-11-27",2305
"2019-11-28",2285
"2019-11-29",2270
"2019-12-02",2325
"2019-12-03",2300
"2019-12-04",2245
"2019-12-05",2225
"2019-12-06",2260
"2019-12-09",2220
"2019-12-10",2220
"2019-12-11",2230
"2019-12-12",2270
"2019-12-13",2310
"2019-12-16",2320
"2019-12-17",2300
"2019-12-18",2285
"2019-12-19",2290
"2019-12-20",2335
"2019-12-23",2340
"2019-12-24",2345
"2019-12-26",2360
"2019-12-27",2215
"2019-12-30",2195
"2020-01-02",2160
"2020-01-03",2155
"2020-01-06",2075
"2020-01-07",2115
"2020-01-08",2070
"2020-01-09",2120
"2020-01-10",2145
"2020-01-13",2115
"2020-01-14",2110
"2020-01-15",2270
"2020-01-16",2345
"2020-01-17",2360
"2020-01-20",2350
"2020-01-21",2375
"2020-01-22",2490
"2020-01-23",2420
"2020-01-28",2405
"2020-01-29",2530
"2020-01-30",2590
"2020-01-31",2430
"2020-02-03",2480
"2020-02-04",2470
"2020-02-05",2560
"2020-02-06",2560
"2020-02-07",2545
"2020-02-10",2535
"2020-02-11",2490
"2020-02-12",2545
"2020-02-13",2480
"2020-02-14",2490
"2020-02-17",2450
"2020-02-18",2440
"2020-02-19",2440
"2020-02-20",2480
"2020-02-21",2440
"2020-02-24",2330
"2020-02-25",2400
"2020-02-26",2350
"2020-02-27",2260
"2020-02-28",2100
"2020-03-02",2240
"2020-03-03",2215
"2020-03-04",2300
"2020-03-05",2285
"2020-03-06",2195
"2020-03-09",2135
"2020-03-10",2155
"2020-03-11",2065
"2020-03-12",1945
"2020-03-13",1815
"2020-03-16",1670
"2020-03-17",1700
"2020-03-18",1615
"2020-03-19",1450
"2020-03-20",1675
"2020-03-23",1565
"2020-03-24",1675
"2020-03-25",1730
"2020-03-26",1715
"2020-03-27",1730
"2020-03-30",1770
"2020-03-31",1815
"2020-04-01",1770
"2020-04-02",1815
"2020-04-03",1815
"2020-04-06",1865
"2020-04-07",1965
"2020-04-08",1945
"2020-04-09",1955
"2020-04-10",1930
"2020-04-13",1825
"2020-04-14",1900
"2020-04-16",1935
"2020-04-17",1950
"2020-04-20",1980
"2020-04-21",1930
"2020-04-22",1950
"2020-04-23",1960
"2020-04-24",1940
"2020-04-27",1995
"2020-04-28",1980
"2020-04-29",1980
"2020-05-04",1975
"2020-05-06",2000
"2020-05-07",2045
"2020-05-08",2055
"2020-05-11",2015
"2020-05-12",1995
"2020-05-13",1985
"2020-05-14",1970
"2020-05-15",1960
"2020-05-18",2010
"2020-05-19",2115
"2020-05-20",2120
"2020-05-21",2125
"2020-05-22",2065
"2020-05-25",2095
"2020-05-26",2205
"2020-05-27",2160
"2020-05-28",2100
"2020-05-29",2085
"2020-06-01",2130
"2020-06-02",2140
"2020-06-03",2150
"2020-06-04",2150
"2020-06-05",2180
"2020-06-08",2160
"2020-06-09",2165
"2020-06-10",2160
"2020-06-11",2130
"2020-06-12",2075
"2020-06-15",1975
"2020-06-16",2050
"2020-06-17",2050
"2020-06-18",2010
"2020-06-19",2045
"2020-06-22",2055
"2020-06-23",2060
"2020-06-24",2055
"2020-06-25",2050
"2020-06-26",2070
"2020-06-29",2055
"2020-06-30",2085
"2020-07-01",2050
"2020-07-02",2065
"2020-07-03",2065
"2020-07-06",2095
"2020-07-07",2065
"2020-07-08",2060
"2020-07-09",2075
"2020-07-10",2085
"2020-07-13",2115
"2020-07-14",2110
"2020-07-15",2200
"2020-07-16",2170
"2020-07-17",2165
"2020-07-20",2165
"2020-07-21",2155
"2020-07-22",2150
"2020-07-23",2120
"2020-07-24",2105
"2020-07-27",2165
"2020-07-28",2225
"2020-07-29",2180
"2020-07-30",2260
"2020-07-31",2185
"2020-08-03",2175
"2020-08-04",2195
"2020-08-05",2200
"2020-08-06",2255
"2020-08-07",2240
"2020-08-10",2195
"2020-08-11",2200
"2020-08-12",2220
"2020-08-13",2220
"2020-08-14",2190
"2020-08-18",2060
"2020-08-19",2090
"2020-08-20",1985
"2020-08-21",2035
"2020-08-24",2055
"2020-08-25",2110
"2020-08-26",2085
"2020-08-27",2060
"2020-08-28",2065
"2020-08-31",2070
"2020-09-01",2075
"2020-09-02",2080
"2020-09-03",2095
"2020-09-04",2075
"2020-09-07",2100
"2020-09-08",2135
"2020-09-09",2095
"2020-09-10",2130
"2020-09-11",2145
"2020-09-14",2155
"2020-09-15",2140
"2020-09-16",2125
"2020-09-17",2120
"2020-09-18",2180
"2020-09-21",2165
"2020-09-22",2125
"2020-09-23",2210
"2020-09-24",2280
"2020-09-25",2235
"2020-09-28",2290
"2020-09-29",2275
"2020-10-05",2255
"2020-10-06",2250
"2020-10-07",2225
"2020-10-08",2265
"2020-10-12",2475
"2020-10-13",2420
"2020-10-14",2410
"2020-10-15",2350
"2020-10-16",2290
"2020-10-19",2260
"2020-10-20",2280
"2020-10-21",2285
"2020-10-22",2275
"2020-10-23",2285
"2020-10-26",2210
"2020-10-27",2205
"2020-10-28",2255
"2020-10-29",2305
"2020-10-30",2210
"2020-11-02",2230
"2020-11-03",2280
"2020-11-04",2265
"2020-11-05",2295
"2020-11-06",2285
"2020-11-09",2325
"2020-11-10",2360
"2020-11-11",2375
"2020-11-12",2380
"2020-11-13",2400
"2020-11-16",2430
"2020-11-17",2365
"2020-11-18",2365
"2020-11-19",2365
"2020-11-20",2375
"2020-11-23",2405
"2020-11-24",2410
"2020-11-25",2365
"2020-11-26",2340
"2020-11-27",2370
"2020-11-30",2375
"2020-12-01",2365
"2020-12-02",2360
"2020-12-03",2365
