"","Price"
"2018-07-12",2550
"2018-07-13",2505
"2018-07-16",2730
"2018-07-17",2745
"2018-07-18",2850
"2018-07-19",2790
"2018-07-20",2715
"2018-07-23",2850
"2018-07-24",3010
"2018-07-25",2705
"2018-07-26",2710
"2018-07-27",2715
"2018-07-30",2825
"2018-07-31",2755
"2018-08-01",2830
"2018-08-02",2870
"2018-08-03",2810
"2018-08-06",2710
"2018-08-07",2590
"2018-08-08",2555
"2018-08-09",2550
"2018-08-10",2545
"2018-08-13",2410
"2018-08-14",2425
"2018-08-16",2480
"2018-08-17",2475
"2018-08-20",2425
"2018-08-21",2460
"2018-08-22",2530
"2018-08-23",2520
"2018-08-24",2545
"2018-08-27",2460
"2018-08-28",2515
"2018-08-29",2525
"2018-08-30",2585
"2018-08-31",2600
"2018-09-03",2570
"2018-09-04",2600
"2018-09-05",2610
"2018-09-06",2565
"2018-09-07",2570
"2018-09-10",2650
"2018-09-11",2650
"2018-09-12",2670
"2018-09-13",2655
"2018-09-14",2660
"2018-09-17",2575
"2018-09-18",2610
"2018-09-19",2485
"2018-09-20",2435
"2018-09-21",2500
"2018-09-27",2495
"2018-09-28",2480
"2018-10-01",2400
"2018-10-02",2390
"2018-10-04",2315
"2018-10-05",2290
"2018-10-08",2280
"2018-10-10",2220
"2018-10-11",2000
"2018-10-12",2035
"2018-10-15",2070
"2018-10-16",2110
"2018-10-17",2165
"2018-10-18",2130
"2018-10-19",2145
"2018-10-22",2140
"2018-10-23",2035
"2018-10-24",1975
"2018-10-25",1940
"2018-10-26",1810
"2018-10-29",1620
"2018-10-30",1725
"2018-10-31",1780
"2018-11-01",1830
"2018-11-02",1935
"2018-11-05",1965
"2018-11-06",1955
"2018-11-07",1950
"2018-11-08",1980
"2018-11-09",1955
"2018-11-12",1930
"2018-11-13",1910
"2018-11-14",1920
"2018-11-15",1985
"2018-11-16",1975
"2018-11-19",2020
"2018-11-20",2010
"2018-11-21",2020
"2018-11-22",2000
"2018-11-23",1965
"2018-11-26",1995
"2018-11-27",2015
"2018-11-28",2000
"2018-11-29",1980
"2018-11-30",1995
"2018-12-03",2065
"2018-12-04",2060
"2018-12-05",2045
"2018-12-06",1945
"2018-12-07",1960
"2018-12-10",1885
"2018-12-11",1870
"2018-12-12",1900
"2018-12-13",1915
"2018-12-14",1890
"2018-12-17",1890
"2018-12-18",1890
"2018-12-19",1835
"2018-12-20",1835
"2018-12-21",1810
"2018-12-24",1740
"2018-12-26",1800
"2018-12-27",1740
"2018-12-28",1765
"2019-01-02",1765
"2019-01-03",1745
"2019-01-04",1760
"2019-01-07",1775
"2019-01-08",1805
"2019-01-09",1880
"2019-01-10",1890
"2019-01-11",1930
"2019-01-14",1930
"2019-01-15",1930
"2019-01-16",1965
"2019-01-17",1950
"2019-01-18",1960
"2019-01-21",2060
"2019-01-22",2060
"2019-01-23",2045
"2019-01-24",2030
"2019-01-25",2030
"2019-01-28",1995
"2019-01-29",1985
"2019-01-30",1995
"2019-01-31",2000
"2019-02-01",2000
"2019-02-07",2170
"2019-02-08",2170
"2019-02-11",2275
"2019-02-12",2330
"2019-02-13",2200
"2019-02-14",2220
"2019-02-15",2150
"2019-02-18",2175
"2019-02-19",2155
"2019-02-20",2170
"2019-02-21",2215
"2019-02-22",2185
"2019-02-25",2175
"2019-02-26",2160
"2019-02-27",2250
"2019-02-28",2095
"2019-03-04",2145
"2019-03-05",2120
"2019-03-06",2140
"2019-03-07",2140
"2019-03-08",2115
"2019-03-11",2070
"2019-03-12",2110
"2019-03-13",2130
"2019-03-14",2180
"2019-03-15",2170
"2019-03-18",2200
"2019-03-19",2215
"2019-03-20",2215
"2019-03-21",2195
"2019-03-22",2190
"2019-03-25",2145
"2019-03-26",2275
"2019-03-27",2200
"2019-03-28",2195
"2019-03-29",2235
"2019-04-01",2225
"2019-04-02",2305
"2019-04-03",2305
"2019-04-04",2310
"2019-04-05",2275
"2019-04-08",2250
"2019-04-09",2270
"2019-04-10",2305
"2019-04-11",2305
"2019-04-12",2320
"2019-04-15",2305
"2019-04-16",2280
"2019-04-17",2285
"2019-04-18",2275
"2019-04-19",2280
"2019-04-22",2305
"2019-04-23",2330
"2019-04-24",2360
"2019-04-25",2265
"2019-04-26",2190
"2019-04-29",2190
"2019-04-30",2185
"2019-05-02",2250
"2019-05-03",2280
"2019-05-07",2240
"2019-05-08",2245
"2019-05-09",2160
"2019-05-10",2100
"2019-05-13",2070
"2019-05-14",2085
"2019-05-15",2150
"2019-05-16",2145
"2019-05-17",2160
"2019-05-20",2170
"2019-05-21",2180
"2019-05-22",2245
"2019-05-23",2250
"2019-05-24",2200
"2019-05-27",2165
"2019-05-28",2220
"2019-05-29",2190
"2019-05-30",2175
"2019-05-31",2210
"2019-06-03",2205
"2019-06-04",2240
"2019-06-05",2265
"2019-06-07",2265
"2019-06-10",2290
"2019-06-11",2345
"2019-06-12",2340
"2019-06-13",2370
"2019-06-14",2325
"2019-06-17",2300
"2019-06-18",2265
"2019-06-19",2345
"2019-06-20",2360
"2019-06-21",2300
"2019-06-24",2520
"2019-06-25",2550
"2019-06-26",2430
"2019-06-27",2300
"2019-06-28",2265
"2019-07-01",2375
"2019-07-02",2465
"2019-07-03",2530
"2019-07-04",2335
"2019-07-05",2285
"2019-07-08",2110
"2019-07-09",2015
"2019-07-10",2035
"2019-07-11",2055
"2019-07-12",2055
"2019-07-15",2005
"2019-07-16",1970
"2019-07-17",1885
"2019-07-18",1910
"2019-07-19",1910
"2019-07-22",1970
"2019-07-23",1925
"2019-07-24",1860
"2019-07-25",1820
"2019-07-26",1775
"2019-07-29",1640
"2019-07-30",1735
"2019-07-31",1745
"2019-08-01",1745
"2019-08-02",1790
"2019-08-05",1665
"2019-08-06",1560
"2019-08-07",1605
"2019-08-08",1650
"2019-08-09",1700
"2019-08-12",1730
"2019-08-13",1730
"2019-08-14",1740
"2019-08-16",1700
"2019-08-19",1715
"2019-08-20",1740
"2019-08-21",1770
"2019-08-22",1760
"2019-08-23",1735
"2019-08-26",1615
"2019-08-27",1635
"2019-08-28",1685
"2019-08-29",1645
"2019-08-30",1670
"2019-09-02",1730
"2019-09-03",1735
"2019-09-04",1780
"2019-09-05",1780
"2019-09-06",1755
"2019-09-09",1720
"2019-09-10",1775
"2019-09-11",1805
"2019-09-16",1810
"2019-09-17",1835
"2019-09-18",1870
"2019-09-19",1895
"2019-09-20",1885
"2019-09-23",1860
"2019-09-24",1850
"2019-09-25",1795
"2019-09-26",1790
"2019-09-27",1805
"2019-09-30",1810
"2019-10-01",1840
"2019-10-02",1790
"2019-10-04",1735
"2019-10-07",1715
"2019-10-08",1715
"2019-10-10",1685
"2019-10-11",1680
"2019-10-14",1720
"2019-10-15",1715
"2019-10-16",1715
"2019-10-17",1710
"2019-10-18",1700
"2019-10-21",1730
"2019-10-22",1700
"2019-10-23",1670
"2019-10-24",1650
"2019-10-25",1705
"2019-10-28",1690
"2019-10-29",1745
"2019-10-30",1730
"2019-10-31",1790
"2019-11-01",1810
"2019-11-04",1785
"2019-11-05",1825
"2019-11-06",1815
"2019-11-07",1825
"2019-11-08",1795
"2019-11-11",1785
"2019-11-12",1800
"2019-11-13",1825
"2019-11-14",1815
"2019-11-15",1790
"2019-11-18",1820
"2019-11-19",1800
"2019-11-20",1715
"2019-11-21",1730
"2019-11-22",1740
"2019-11-25",2260
"2019-11-26",2210
"2019-11-27",2180
"2019-11-28",2120
"2019-11-29",2040
"2019-12-02",2105
"2019-12-03",2005
"2019-12-04",1965
"2019-12-05",1915
"2019-12-06",1930
"2019-12-09",1900
"2019-12-10",1960
"2019-12-11",1990
"2019-12-12",1980
"2019-12-13",1970
"2019-12-16",2050
"2019-12-17",1940
"2019-12-18",1960
"2019-12-19",1930
"2019-12-20",1915
"2019-12-23",1875
"2019-12-24",1815
"2019-12-26",1895
"2019-12-27",1920
"2019-12-30",1960
"2020-01-02",1975
"2020-01-03",1985
"2020-01-06",1920
"2020-01-07",1990
"2020-01-08",1875
"2020-01-09",1970
"2020-01-10",2015
"2020-01-13",2050
"2020-01-14",1985
"2020-01-15",2080
"2020-01-16",2030
"2020-01-17",2050
"2020-01-20",2010
"2020-01-21",1970
"2020-01-22",2015
"2020-01-23",2000
"2020-01-28",1900
"2020-01-29",1925
"2020-01-30",1850
"2020-01-31",1800
"2020-02-03",1795
"2020-02-04",1825
"2020-02-05",1850
"2020-02-06",1875
"2020-02-07",1865
"2020-02-10",1910
"2020-02-11",1925
"2020-02-12",1950
"2020-02-13",1940
"2020-02-14",1960
"2020-02-17",1950
"2020-02-18",1920
"2020-02-19",1905
"2020-02-20",1870
"2020-02-21",1800
"2020-02-24",1640
"2020-02-25",1700
"2020-02-26",1735
"2020-02-27",1680
"2020-02-28",1590
"2020-03-02",1625
"2020-03-03",1680
"2020-03-04",1740
"2020-03-05",1790
"2020-03-06",1755
"2020-03-09",1660
"2020-03-10",1685
"2020-03-11",1545
"2020-03-12",1440
"2020-03-13",1295
"2020-03-16",1300
"2020-03-17",1345
"2020-03-18",1250
"2020-03-19",1095
"2020-03-20",1180
"2020-03-23",1170
"2020-03-24",1290
"2020-03-25",1310
"2020-03-26",1325
"2020-03-27",1335
"2020-03-30",1440
"2020-03-31",1480
"2020-04-01",1530
"2020-04-02",1500
"2020-04-03",1500
"2020-04-06",1565
"2020-04-07",1575
"2020-04-08",1590
"2020-04-09",1625
"2020-04-10",1625
"2020-04-13",1610
"2020-04-14",1665
"2020-04-16",1685
"2020-04-17",1825
"2020-04-20",1870
"2020-04-21",1785
"2020-04-22",1815
"2020-04-23",1840
"2020-04-24",1800
"2020-04-27",1830
"2020-04-28",1840
"2020-04-29",1930
"2020-05-04",1965
"2020-05-06",2080
"2020-05-07",2020
"2020-05-08",2000
"2020-05-11",1950
"2020-05-12",1925
"2020-05-13",1995
"2020-05-14",2000
"2020-05-15",1950
"2020-05-18",2025
"2020-05-19",2015
"2020-05-20",2180
"2020-05-21",2175
"2020-05-22",2180
"2020-05-25",2290
"2020-05-26",2265
"2020-05-27",2415
"2020-05-28",2305
"2020-05-29",2430
"2020-06-01",2525
"2020-06-02",2440
"2020-06-03",2395
"2020-06-04",2350
"2020-06-05",2350
"2020-06-08",2300
"2020-06-09",2330
"2020-06-10",2335
"2020-06-11",2295
"2020-06-12",2175
"2020-06-15",1980
"2020-06-16",2060
"2020-06-17",2145
"2020-06-18",2075
"2020-06-19",2090
"2020-06-22",2075
"2020-06-23",2095
"2020-06-24",2080
"2020-06-25",2200
"2020-06-26",2125
"2020-06-29",2020
"2020-06-30",2010
"2020-07-01",2030
"2020-07-02",2035
"2020-07-03",2035
"2020-07-06",2205
"2020-07-07",2140
"2020-07-08",2270
"2020-07-09",2385
"2020-07-10",2305
"2020-07-13",2400
"2020-07-14",2260
"2020-07-15",2230
"2020-07-16",2235
"2020-07-17",2245
"2020-07-20",2215
"2020-07-21",2265
"2020-07-22",2265
"2020-07-23",2215
"2020-07-24",2230
"2020-07-27",2275
"2020-07-28",2250
"2020-07-29",2280
"2020-07-30",2255
"2020-07-31",2800
"2020-08-03",2640
"2020-08-04",2645
"2020-08-05",2595
"2020-08-06",2545
"2020-08-07",2545
"2020-08-10",2485
"2020-08-11",2515
"2020-08-12",2435
"2020-08-13",2475
"2020-08-14",2370
"2020-08-18",2200
"2020-08-19",2250
"2020-08-20",2095
"2020-08-21",2090
"2020-08-24",2115
"2020-08-25",2190
"2020-08-26",2190
"2020-08-27",2160
"2020-08-28",2165
"2020-08-31",2245
"2020-09-01",2275
"2020-09-02",2310
"2020-09-03",2295
"2020-09-04",2245
"2020-09-07",2420
"2020-09-08",2350
"2020-09-09",2435
"2020-09-10",2500
"2020-09-11",2400
"2020-09-14",2470
"2020-09-15",2430
"2020-09-16",2650
"2020-09-17",2565
"2020-09-18",2595
"2020-09-21",2425
"2020-09-22",2255
"2020-09-23",2330
"2020-09-24",2545
"2020-09-25",2385
"2020-09-28",2475
"2020-09-29",2500
"2020-10-05",2645
"2020-10-06",2700
"2020-10-07",2645
"2020-10-08",2575
"2020-10-12",2585
"2020-10-13",2620
"2020-10-14",2945
"2020-10-15",2795
"2020-10-16",2910
"2020-10-19",2850
"2020-10-20",2950
"2020-10-21",2830
"2020-10-22",2680
"2020-10-23",2755
"2020-10-26",3155
"2020-10-27",2825
"2020-10-28",2865
"2020-10-29",2835
"2020-10-30",2620
"2020-11-02",2645
"2020-11-03",2670
"2020-11-04",2580
"2020-11-05",2730
"2020-11-06",2640
"2020-11-09",2785
"2020-11-10",2825
"2020-11-11",2765
"2020-11-12",2790
"2020-11-13",2685
"2020-11-16",2675
"2020-11-17",2620
"2020-11-18",2670
"2020-11-19",2690
"2020-11-20",2700
"2020-11-23",2700
"2020-11-24",2740
"2020-11-25",2670
"2020-11-26",2650
"2020-11-27",2695
"2020-11-30",2745
"2020-12-01",2780
"2020-12-02",2740
"2020-12-03",2730
