"","Price"
"2018-10-01",7590
"2018-10-02",7500
"2018-10-04",7350
"2018-10-05",7300
"2018-10-08",7200
"2018-10-10",6960
"2018-10-11",6810
"2018-10-12",6890
"2018-10-15",6690
"2018-10-16",6740
"2018-10-17",6720
"2018-10-18",6730
"2018-10-19",6780
"2018-10-22",6640
"2018-10-23",6570
"2018-10-24",6380
"2018-10-25",6320
"2018-10-26",6000
"2018-10-29",5400
"2018-10-30",5350
"2018-10-31",5550
"2018-11-01",5860
"2018-11-02",6220
"2018-11-05",6230
"2018-11-06",6150
"2018-11-07",6050
"2018-11-08",5990
"2018-11-09",5940
"2018-11-12",5980
"2018-11-13",6040
"2018-11-14",5990
"2018-11-15",5990
"2018-11-16",5900
"2018-11-19",5980
"2018-11-20",6120
"2018-11-21",6030
"2018-11-22",6450
"2018-11-23",7090
"2018-11-26",6940
"2018-11-27",6830
"2018-11-28",7080
"2018-11-29",7100
"2018-11-30",6800
"2018-12-03",6900
"2018-12-04",7050
"2018-12-05",6960
"2018-12-06",6720
"2018-12-07",6900
"2018-12-10",6550
"2018-12-11",6560
"2018-12-12",6710
"2018-12-13",6900
"2018-12-14",6660
"2018-12-17",6650
"2018-12-18",6760
"2018-12-19",7250
"2018-12-20",7540
"2018-12-21",7480
"2018-12-24",7460
"2018-12-26",7150
"2018-12-27",7160
"2018-12-28",7220
"2019-01-02",7080
"2019-01-03",6950
"2019-01-04",6920
"2019-01-07",7230
"2019-01-08",7120
"2019-01-09",7210
"2019-01-10",6910
"2019-01-11",6940
"2019-01-14",6820
"2019-01-15",6830
"2019-01-16",6880
"2019-01-17",6760
"2019-01-18",6700
"2019-01-21",6930
"2019-01-22",6910
"2019-01-23",6750
"2019-01-24",6810
"2019-01-25",6830
"2019-01-28",6870
"2019-01-29",6780
"2019-01-30",6770
"2019-01-31",6650
"2019-02-01",6660
"2019-02-07",6690
"2019-02-08",6750
"2019-02-11",6740
"2019-02-12",6990
"2019-02-13",7050
"2019-02-14",7020
"2019-02-15",7020
"2019-02-18",7090
"2019-02-19",7000
"2019-02-20",7000
"2019-02-21",6920
"2019-02-22",6900
"2019-02-25",6860
"2019-02-26",7020
"2019-02-27",6980
"2019-02-28",6880
"2019-03-04",6980
"2019-03-05",6900
"2019-03-06",7110
"2019-03-07",7040
"2019-03-08",7180
"2019-03-11",7080
"2019-03-12",7000
"2019-03-13",6880
"2019-03-14",6970
"2019-03-15",6750
"2019-03-18",6800
"2019-03-19",6810
"2019-03-20",6760
"2019-03-21",6760
"2019-03-22",6690
"2019-03-25",6650
"2019-03-26",6770
"2019-03-27",6660
"2019-03-28",6640
"2019-03-29",6720
"2019-04-01",6770
"2019-04-02",6810
"2019-04-03",6870
"2019-04-04",6940
"2019-04-05",7020
"2019-04-08",7060
"2019-04-09",7050
"2019-04-10",7130
"2019-04-11",7090
"2019-04-12",7150
"2019-04-15",7150
"2019-04-16",7010
"2019-04-17",6990
"2019-04-18",7020
"2019-04-19",7130
"2019-04-22",7180
"2019-04-23",7140
"2019-04-24",7350
"2019-04-25",7350
"2019-04-26",7150
"2019-04-29",7310
"2019-04-30",7270
"2019-05-02",7300
"2019-05-03",7420
"2019-05-07",7200
"2019-05-08",7180
"2019-05-09",6890
"2019-05-10",7000
"2019-05-13",7000
"2019-05-14",6990
"2019-05-15",6940
"2019-05-16",7600
"2019-05-17",8730
"2019-05-20",8750
"2019-05-21",9130
"2019-05-22",8840
"2019-05-23",8540
"2019-05-24",8190
"2019-05-27",8590
"2019-05-28",8710
"2019-05-29",8500
"2019-05-30",8410
"2019-05-31",8710
"2019-06-03",8370
"2019-06-04",8340
"2019-06-05",8730
"2019-06-07",9230
"2019-06-10",9740
"2019-06-11",9710
"2019-06-12",9440
"2019-06-13",9350
"2019-06-14",9100
"2019-06-17",9040
"2019-06-18",8900
"2019-06-19",9280
"2019-06-20",9700
"2019-06-21",9500
"2019-06-24",9520
"2019-06-25",9460
"2019-06-26",9290
"2019-06-27",9100
"2019-06-28",9330
"2019-07-01",9060
"2019-07-02",8620
"2019-07-03",8620
"2019-07-04",8540
"2019-07-05",8800
"2019-07-08",8560
"2019-07-09",8430
"2019-07-10",8660
"2019-07-11",8850
"2019-07-12",8710
"2019-07-15",8670
"2019-07-16",8480
"2019-07-17",8240
"2019-07-18",8840
"2019-07-19",8990
"2019-07-22",8950
"2019-07-23",8890
"2019-07-24",8700
"2019-07-25",8700
"2019-07-26",8510
"2019-07-29",8030
"2019-07-30",8100
"2019-07-31",8140
"2019-08-01",8000
"2019-08-02",8370
"2019-08-05",7700
"2019-08-06",7170
"2019-08-07",7410
"2019-08-08",7980
"2019-08-09",8300
"2019-08-12",8340
"2019-08-13",8440
"2019-08-14",8520
"2019-08-16",9040
"2019-08-19",9340
"2019-08-20",9980
"2019-08-21",10000
"2019-08-22",9600
"2019-08-23",9600
"2019-08-26",9270
"2019-08-27",9280
"2019-08-28",9600
"2019-08-29",9430
"2019-08-30",10100
"2019-09-02",12900
"2019-09-03",11900
"2019-09-04",12200
"2019-09-05",11850
"2019-09-06",12000
"2019-09-09",11850
"2019-09-10",11600
"2019-09-11",11700
"2019-09-16",11700
"2019-09-17",11800
"2019-09-18",11700
"2019-09-19",11950
"2019-09-20",11900
"2019-09-23",11750
"2019-09-24",11900
"2019-09-25",11800
"2019-09-26",11900
"2019-09-27",12200
"2019-09-30",11900
"2019-10-01",11800
"2019-10-02",11500
"2019-10-04",10950
"2019-10-07",11050
"2019-10-08",10950
"2019-10-10",11000
"2019-10-11",10450
"2019-10-14",10650
"2019-10-15",10850
"2019-10-16",10900
"2019-10-17",10900
"2019-10-18",10750
"2019-10-21",10900
"2019-10-22",10800
"2019-10-23",10900
"2019-10-24",10500
"2019-10-25",10500
"2019-10-28",10400
"2019-10-29",10500
"2019-10-30",10350
"2019-10-31",10400
"2019-11-01",10550
"2019-11-04",10750
"2019-11-05",10500
"2019-11-06",10250
"2019-11-07",10400
"2019-11-08",10400
"2019-11-11",10400
"2019-11-12",10350
"2019-11-13",10350
"2019-11-14",10700
"2019-11-15",11400
"2019-11-18",11350
"2019-11-19",11350
"2019-11-20",11050
"2019-11-21",10400
"2019-11-22",10350
"2019-11-25",11050
"2019-11-26",11150
"2019-11-27",11450
"2019-11-28",11100
"2019-11-29",10750
"2019-12-02",10750
"2019-12-03",10500
"2019-12-04",10450
"2019-12-05",10450
"2019-12-06",10650
"2019-12-09",10700
"2019-12-10",10600
"2019-12-11",10450
"2019-12-12",10600
"2019-12-13",10800
"2019-12-16",10650
"2019-12-17",10650
"2019-12-18",10700
"2019-12-19",11100
"2019-12-20",11400
"2019-12-23",11050
"2019-12-24",10900
"2019-12-26",11000
"2019-12-27",11300
"2019-12-30",11450
"2020-01-02",11850
"2020-01-03",11800
"2020-01-06",11950
"2020-01-07",11800
"2020-01-08",11100
"2020-01-09",12050
"2020-01-10",11950
"2020-01-13",12000
"2020-01-14",11850
"2020-01-15",12450
"2020-01-16",12500
"2020-01-17",12250
"2020-01-20",11950
"2020-01-21",12100
"2020-01-22",12750
"2020-01-23",12900
"2020-01-28",12350
"2020-01-29",12550
"2020-01-30",11850
"2020-01-31",11400
"2020-02-03",11400
"2020-02-04",11800
"2020-02-05",11800
"2020-02-06",12350
"2020-02-07",12250
"2020-02-10",12200
"2020-02-11",12250
"2020-02-12",12300
"2020-02-13",11700
"2020-02-14",11900
"2020-02-17",12650
"2020-02-18",12450
"2020-02-19",12100
"2020-02-20",11850
"2020-02-21",11450
"2020-02-24",10550
"2020-02-25",10700
"2020-02-26",10300
"2020-02-27",9980
"2020-02-28",9330
"2020-03-02",9490
"2020-03-03",9660
"2020-03-04",9880
"2020-03-05",9940
"2020-03-06",9540
"2020-03-09",8680
"2020-03-10",8810
"2020-03-11",8310
"2020-03-12",7640
"2020-03-13",7220
"2020-03-16",6810
"2020-03-17",7010
"2020-03-18",6770
"2020-03-19",5950
"2020-03-20",6920
"2020-03-23",6130
"2020-03-24",6580
"2020-03-25",7000
"2020-03-26",7280
"2020-03-27",7000
"2020-03-30",7100
"2020-03-31",7670
"2020-04-01",7320
"2020-04-02",7640
"2020-04-03",7700
"2020-04-06",8200
"2020-04-07",8450
"2020-04-08",8450
"2020-04-09",8440
"2020-04-10",8400
"2020-04-13",7870
"2020-04-14",8160
"2020-04-16",8200
"2020-04-17",8620
"2020-04-20",8630
"2020-04-21",8450
"2020-04-22",8590
"2020-04-23",8490
"2020-04-24",8310
"2020-04-27",8300
"2020-04-28",8270
"2020-04-29",8600
"2020-05-04",8500
"2020-05-06",8650
"2020-05-07",8710
"2020-05-08",9200
"2020-05-11",9190
"2020-05-12",9080
"2020-05-13",9060
"2020-05-14",8700
"2020-05-15",8770
"2020-05-18",8950
"2020-05-19",9400
"2020-05-20",9340
"2020-05-21",9420
"2020-05-22",9110
"2020-05-25",9130
"2020-05-26",9580
"2020-05-27",9460
"2020-05-28",9190
"2020-05-29",9130
"2020-06-01",9290
"2020-06-02",9220
"2020-06-03",9300
"2020-06-04",9330
"2020-06-05",9300
"2020-06-08",9470
"2020-06-09",9390
"2020-06-10",9340
"2020-06-11",9240
"2020-06-12",8960
"2020-06-15",8300
"2020-06-16",8820
"2020-06-17",8770
"2020-06-18",8760
"2020-06-19",8800
"2020-06-22",8850
"2020-06-23",8660
"2020-06-24",8800
"2020-06-25",8650
"2020-06-26",8570
"2020-06-29",8460
"2020-06-30",8340
"2020-07-01",8320
"2020-07-02",8470
"2020-07-03",8490
"2020-07-06",8600
"2020-07-07",8480
"2020-07-08",8590
"2020-07-09",8820
"2020-07-10",8810
"2020-07-13",9100
"2020-07-14",9130
"2020-07-15",9140
"2020-07-16",9190
"2020-07-17",9240
"2020-07-20",9240
"2020-07-21",9400
"2020-07-22",9690
"2020-07-23",9420
"2020-07-24",9320
"2020-07-27",9290
"2020-07-28",9300
"2020-07-29",9350
"2020-07-30",9370
"2020-07-31",9350
"2020-08-03",9310
"2020-08-04",9390
"2020-08-05",9350
"2020-08-06",9660
"2020-08-07",9690
"2020-08-10",9740
"2020-08-11",9940
"2020-08-12",9740
"2020-08-13",9840
"2020-08-14",9780
"2020-08-18",9190
"2020-08-19",9050
"2020-08-20",8740
"2020-08-21",8780
"2020-08-24",8890
"2020-08-25",9030
"2020-08-26",9030
"2020-08-27",8770
"2020-08-28",8760
"2020-08-31",8950
"2020-09-01",9390
"2020-09-02",9400
"2020-09-03",9360
"2020-09-04",9300
"2020-09-07",9300
"2020-09-08",9320
"2020-09-09",9280
"2020-09-10",9330
"2020-09-11",9600
"2020-09-14",10050
"2020-09-15",9790
"2020-09-16",9820
"2020-09-17",9750
"2020-09-18",9670
"2020-09-21",9490
"2020-09-22",9250
"2020-09-23",9290
"2020-09-24",9080
"2020-09-25",9150
"2020-09-28",9210
"2020-09-29",9410
"2020-10-05",9600
"2020-10-06",9610
"2020-10-07",9660
"2020-10-08",9970
"2020-10-12",10250
"2020-10-13",10450
"2020-10-14",10350
"2020-10-15",10550
"2020-10-16",10500
"2020-10-19",10500
"2020-10-20",10500
"2020-10-21",10800
"2020-10-22",11000
"2020-10-23",11000
"2020-10-26",10900
"2020-10-27",10700
"2020-10-28",10700
"2020-10-29",10600
"2020-10-30",10550
"2020-11-02",10600
"2020-11-03",10700
"2020-11-04",10750
"2020-11-05",10700
"2020-11-06",10700
"2020-11-09",10700
"2020-11-10",10600
"2020-11-11",10550
"2020-11-12",10400
"2020-11-13",10650
"2020-11-16",10150
"2020-11-17",9950
"2020-11-18",10050
"2020-11-19",10050
"2020-11-20",10050
"2020-11-23",9990
"2020-11-24",10150
"2020-11-25",10100
"2020-11-26",9970
"2020-11-27",10100
"2020-11-30",10100
"2020-12-01",10150
"2020-12-02",10300
"2020-12-03",10400
