"","Price"
"2017-08-24",5210
"2017-08-25",5270
"2017-08-28",5200
"2017-08-29",5390
"2017-08-30",5410
"2017-08-31",5390
"2017-09-01",5400
"2017-09-04",5260
"2017-09-05",5330
"2017-09-06",5470
"2017-09-07",5490
"2017-09-08",5420
"2017-09-11",5900
"2017-09-12",5880
"2017-09-13",5810
"2017-09-14",6100
"2017-09-15",6080
"2017-09-18",6110
"2017-09-19",6050
"2017-09-20",6050
"2017-09-21",6250
"2017-09-22",5930
"2017-09-25",5800
"2017-09-26",5820
"2017-09-27",5880
"2017-09-28",6040
"2017-09-29",6000
"2017-10-10",6020
"2017-10-11",6000
"2017-10-12",5640
"2017-10-13",5580
"2017-10-16",5160
"2017-10-17",5230
"2017-10-18",5150
"2017-10-19",5100
"2017-10-20",5080
"2017-10-23",5050
"2017-10-24",5060
"2017-10-25",4910
"2017-10-26",4935
"2017-10-27",4900
"2017-10-30",4870
"2017-10-31",4960
"2017-11-01",4965
"2017-11-02",4880
"2017-11-03",4900
"2017-11-06",4860
"2017-11-07",4800
"2017-11-08",4900
"2017-11-09",4900
"2017-11-10",5130
"2017-11-13",5020
"2017-11-14",5190
"2017-11-15",5170
"2017-11-16",5280
"2017-11-17",5280
"2017-11-20",5280
"2017-11-21",5320
"2017-11-22",5520
"2017-11-23",5570
"2017-11-24",5540
"2017-11-27",5430
"2017-11-28",5400
"2017-11-29",5560
"2017-11-30",5400
"2017-12-01",5530
"2017-12-04",5510
"2017-12-05",5510
"2017-12-06",5470
"2017-12-07",5380
"2017-12-08",5280
"2017-12-11",5380
"2017-12-12",5740
"2017-12-13",5770
"2017-12-14",5910
"2017-12-15",5880
"2017-12-18",6010
"2017-12-19",5910
"2017-12-20",5950
"2017-12-21",5840
"2017-12-22",6120
"2017-12-26",6140
"2017-12-27",6070
"2017-12-28",6030
"2018-01-02",6220
"2018-01-03",6060
"2018-01-04",6150
"2018-01-05",6160
"2018-01-08",5980
"2018-01-09",5830
"2018-01-10",5840
"2018-01-11",5900
"2018-01-12",5640
"2018-01-15",5570
"2018-01-16",5770
"2018-01-17",5680
"2018-01-18",5790
"2018-01-19",5800
"2018-01-22",5700
"2018-01-23",5900
"2018-01-24",6220
"2018-01-25",6290
"2018-01-26",6280
"2018-01-29",6270
"2018-01-30",6120
"2018-01-31",6260
"2018-02-01",6750
"2018-02-02",6670
"2018-02-05",6100
"2018-02-06",5920
"2018-02-07",5610
"2018-02-08",5770
"2018-02-09",5520
"2018-02-12",5540
"2018-02-13",5440
"2018-02-14",5530
"2018-02-19",5660
"2018-02-20",5760
"2018-02-21",5680
"2018-02-22",5670
"2018-02-23",5730
"2018-02-26",5660
"2018-02-27",5550
"2018-02-28",5450
"2018-03-02",5190
"2018-03-05",5180
"2018-03-06",5270
"2018-03-07",5100
"2018-03-08",5200
"2018-03-09",5250
"2018-03-12",5330
"2018-03-13",5300
"2018-03-14",5320
"2018-03-15",5230
"2018-03-16",5270
"2018-03-19",5320
"2018-03-20",5290
"2018-03-21",5200
"2018-03-22",5190
"2018-03-23",4790
"2018-03-26",4815
"2018-03-27",4880
"2018-03-28",4765
"2018-03-29",4625
"2018-03-30",4800
"2018-04-02",4690
"2018-04-03",4535
"2018-04-04",4400
"2018-04-05",4465
"2018-04-06",4260
"2018-04-09",4360
"2018-04-10",4290
"2018-04-11",4390
"2018-04-12",4445
"2018-04-13",4525
"2018-04-16",4520
"2018-04-17",4525
"2018-04-18",4515
"2018-04-19",4490
"2018-04-20",4600
"2018-04-23",4545
"2018-04-24",4525
"2018-04-25",4450
"2018-04-26",4715
"2018-04-27",4600
"2018-04-30",4625
"2018-05-02",4800
"2018-05-03",4720
"2018-05-04",4760
"2018-05-08",4785
"2018-05-09",4800
"2018-05-10",4835
"2018-05-11",4875
"2018-05-14",4890
"2018-05-15",4850
"2018-05-16",4860
"2018-05-17",4895
"2018-05-18",4850
"2018-05-21",4925
"2018-05-23",5030
"2018-05-24",5010
"2018-05-25",4940
"2018-05-28",4905
"2018-05-29",4860
"2018-05-30",4845
"2018-05-31",4895
"2018-06-01",4930
"2018-06-04",4995
"2018-06-05",4980
"2018-06-07",5090
"2018-06-08",5060
"2018-06-11",5070
"2018-06-12",4995
"2018-06-14",4820
"2018-06-15",4745
"2018-06-18",4580
"2018-06-19",4460
"2018-06-20",4615
"2018-06-21",4590
"2018-06-22",4710
"2018-06-25",4785
"2018-06-26",4715
"2018-06-27",4675
"2018-06-28",4485
"2018-06-29",4480
"2018-07-02",4300
"2018-07-03",4255
"2018-07-04",4250
"2018-07-05",4270
"2018-07-06",4320
"2018-07-09",4290
"2018-07-10",4385
"2018-07-11",4355
"2018-07-12",4405
"2018-07-13",4520
"2018-07-16",4540
"2018-07-17",4540
"2018-07-18",4520
"2018-07-19",4445
"2018-07-20",4490
"2018-07-23",4155
"2018-07-24",4225
"2018-07-25",4220
"2018-07-26",4290
"2018-07-27",4460
"2018-07-30",4585
"2018-07-31",4570
"2018-08-01",4555
"2018-08-02",4560
"2018-08-03",4580
"2018-08-06",4525
"2018-08-07",4460
"2018-08-08",4565
"2018-08-09",4565
"2018-08-10",4485
"2018-08-13",4335
"2018-08-14",4455
"2018-08-16",4460
"2018-08-17",4490
"2018-08-20",4540
"2018-08-21",4545
"2018-08-22",4495
"2018-08-23",4505
"2018-08-24",4690
"2018-08-27",4710
"2018-08-28",4695
"2018-08-29",4745
"2018-08-30",4705
"2018-08-31",4640
"2018-09-03",4575
"2018-09-04",4700
"2018-09-05",4650
"2018-09-06",4660
"2018-09-07",4695
"2018-09-10",4735
"2018-09-11",4730
"2018-09-12",4680
"2018-09-13",4690
"2018-09-14",4810
"2018-09-17",4970
"2018-09-18",4820
"2018-09-19",4740
"2018-09-20",4600
"2018-09-21",5060
"2018-09-27",5400
"2018-09-28",5400
"2018-10-01",5390
"2018-10-02",5260
"2018-10-04",5310
"2018-10-05",5230
"2018-10-08",5450
"2018-10-10",5260
"2018-10-11",4720
"2018-10-12",4880
"2018-10-15",5100
"2018-10-16",5220
"2018-10-17",5340
"2018-10-18",5370
"2018-10-19",5360
"2018-10-22",5440
"2018-10-23",5320
"2018-10-24",5480
"2018-10-25",5380
"2018-10-26",5160
"2018-10-29",4590
"2018-10-30",5100
"2018-10-31",5700
"2018-11-01",6800
"2018-11-02",6870
"2018-11-05",6970
"2018-11-06",7660
"2018-11-07",7650
"2018-11-08",7480
"2018-11-09",7460
"2018-11-12",7530
"2018-11-13",7450
"2018-11-14",7190
"2018-11-15",7210
"2018-11-16",7210
"2018-11-19",7160
"2018-11-20",6920
"2018-11-21",6880
"2018-11-22",6440
"2018-11-23",6300
"2018-11-26",6400
"2018-11-27",6410
"2018-11-28",6300
"2018-11-29",6250
"2018-11-30",6390
"2018-12-03",6400
"2018-12-04",6220
"2018-12-05",6150
"2018-12-06",5960
"2018-12-07",6070
"2018-12-10",5820
"2018-12-11",6070
"2018-12-12",6200
"2018-12-13",6130
"2018-12-14",5840
"2018-12-17",5730
"2018-12-18",5990
"2018-12-19",5870
"2018-12-20",5510
"2018-12-21",5530
"2018-12-24",5900
"2018-12-26",5780
"2018-12-27",5820
"2018-12-28",6330
"2019-01-02",6220
"2019-01-03",5750
"2019-01-04",5620
"2019-01-07",5740
"2019-01-08",5730
"2019-01-09",5950
"2019-01-10",6360
"2019-01-11",6280
"2019-01-14",6730
"2019-01-15",6830
"2019-01-16",6750
"2019-01-17",6730
"2019-01-18",7420
"2019-01-21",7790
"2019-01-22",7630
"2019-01-23",7620
"2019-01-24",7520
"2019-01-25",7960
"2019-01-28",7980
"2019-01-29",7740
"2019-01-30",7610
"2019-01-31",7400
"2019-02-01",7460
"2019-02-07",7650
"2019-02-08",7720
"2019-02-11",8490
"2019-02-12",8200
"2019-02-13",8480
"2019-02-14",8510
"2019-02-15",8380
"2019-02-18",8490
"2019-02-19",8550
"2019-02-20",8360
"2019-02-21",8000
"2019-02-22",8010
"2019-02-25",8190
"2019-02-26",8070
"2019-02-27",8080
"2019-02-28",7720
"2019-03-04",7830
"2019-03-05",7690
"2019-03-06",7770
"2019-03-07",8900
"2019-03-08",8810
"2019-03-11",8950
"2019-03-12",9110
"2019-03-13",9090
"2019-03-14",9050
"2019-03-15",8840
"2019-03-18",9490
"2019-03-19",9370
"2019-03-20",9630
"2019-03-21",9960
"2019-03-22",10000
"2019-03-25",9970
"2019-03-26",10150
"2019-03-27",9980
"2019-03-28",9960
"2019-03-29",10050
"2019-04-01",10450
"2019-04-02",10450
"2019-04-03",10450
"2019-04-04",10300
"2019-04-05",10150
"2019-04-08",10200
"2019-04-09",10500
"2019-04-10",10650
"2019-04-11",11400
"2019-04-12",12700
"2019-04-15",12800
"2019-04-16",11950
"2019-04-17",12100
"2019-04-18",11900
"2019-04-19",11900
"2019-04-22",11650
"2019-04-23",11450
"2019-04-24",11450
"2019-04-25",11500
"2019-04-26",11200
"2019-04-29",11300
"2019-04-30",10750
"2019-05-02",10900
"2019-05-03",10900
"2019-05-07",10800
"2019-05-08",10700
"2019-05-09",10550
"2019-05-10",10350
"2019-05-13",10150
"2019-05-14",10200
"2019-05-15",10450
"2019-05-16",10000
"2019-05-17",10100
"2019-05-20",10000
"2019-05-21",10400
"2019-05-22",10250
"2019-05-23",11600
"2019-05-24",11850
"2019-05-27",11800
"2019-05-28",11950
"2019-05-29",12050
"2019-05-30",11000
"2019-05-31",10950
"2019-06-03",11350
"2019-06-04",11950
"2019-06-05",13200
"2019-06-07",13300
"2019-06-10",14150
"2019-06-11",14150
"2019-06-12",14000
"2019-06-13",13650
"2019-06-14",13400
"2019-06-17",13500
"2019-06-18",13700
"2019-06-19",12950
"2019-06-20",13600
"2019-06-21",13600
"2019-06-24",13300
"2019-06-25",13000
"2019-06-26",13950
"2019-06-27",13350
"2019-06-28",13100
"2019-07-01",12100
"2019-07-02",12300
"2019-07-03",11900
"2019-07-04",12300
"2019-07-05",11900
"2019-07-08",11300
"2019-07-09",11400
"2019-07-10",11400
"2019-07-11",11500
"2019-07-12",11600
"2019-07-15",10700
"2019-07-16",10800
"2019-07-17",10700
"2019-07-18",10800
"2019-07-19",10950
"2019-07-22",10950
"2019-07-23",11050
"2019-07-24",10300
"2019-07-25",10700
"2019-07-26",10700
"2019-07-29",10100
"2019-07-30",10700
"2019-07-31",10200
"2019-08-01",9440
"2019-08-02",10000
"2019-08-05",9300
"2019-08-06",8700
"2019-08-07",9330
"2019-08-08",9510
"2019-08-09",9500
"2019-08-12",9610
"2019-08-13",9590
"2019-08-14",9610
"2019-08-16",9320
"2019-08-19",9850
"2019-08-20",9850
"2019-08-21",10050
"2019-08-22",9810
"2019-08-23",9530
"2019-08-26",8930
"2019-08-27",8900
"2019-08-28",9110
"2019-08-29",8770
"2019-08-30",9360
"2019-09-02",9680
"2019-09-03",9530
"2019-09-04",9630
"2019-09-05",9770
"2019-09-06",9660
"2019-09-09",9330
"2019-09-10",9690
"2019-09-11",9790
"2019-09-16",9600
"2019-09-17",9650
"2019-09-18",9940
"2019-09-19",10200
"2019-09-20",10350
"2019-09-23",10050
"2019-09-24",10000
"2019-09-25",9750
"2019-09-26",9820
"2019-09-27",9880
"2019-09-30",10450
"2019-10-01",10050
"2019-10-02",9620
"2019-10-04",9320
"2019-10-07",9780
"2019-10-08",9950
"2019-10-10",9900
"2019-10-11",10050
"2019-10-14",10000
"2019-10-15",9910
"2019-10-16",10000
"2019-10-17",9830
"2019-10-18",10000
"2019-10-21",10100
"2019-10-22",9950
"2019-10-23",9980
"2019-10-24",10100
"2019-10-25",10050
"2019-10-28",9730
"2019-10-29",9630
"2019-10-30",9810
"2019-10-31",9610
"2019-11-01",9800
"2019-11-04",9720
"2019-11-05",9570
"2019-11-06",9770
"2019-11-07",9470
"2019-11-08",9120
"2019-11-11",8810
"2019-11-12",8700
"2019-11-13",8780
"2019-11-14",8630
"2019-11-15",8960
"2019-11-18",9050
"2019-11-19",8900
"2019-11-20",8700
"2019-11-21",8430
"2019-11-22",8450
"2019-11-25",8700
"2019-11-26",8910
"2019-11-27",8880
"2019-11-28",9720
"2019-11-29",9810
"2019-12-02",9950
"2019-12-03",9820
"2019-12-04",9570
"2019-12-05",9500
"2019-12-06",9860
"2019-12-09",9730
"2019-12-10",9920
"2019-12-11",9930
"2019-12-12",9840
"2019-12-13",9880
"2019-12-16",10050
"2019-12-17",10100
"2019-12-18",9940
"2019-12-19",9760
"2019-12-20",10300
"2019-12-23",10050
"2019-12-24",9840
"2019-12-26",10050
"2019-12-27",10200
"2019-12-30",10200
"2020-01-02",10800
"2020-01-03",10450
"2020-01-06",10150
"2020-01-07",10250
"2020-01-08",9670
"2020-01-09",10200
"2020-01-10",10350
"2020-01-13",10350
"2020-01-14",10350
"2020-01-15",10200
"2020-01-16",10200
"2020-01-17",10350
"2020-01-20",10300
"2020-01-21",10000
"2020-01-22",10200
"2020-01-23",10100
"2020-01-28",9590
"2020-01-29",9690
"2020-01-30",9270
"2020-01-31",8970
"2020-02-03",9100
"2020-02-04",9310
"2020-02-05",9380
"2020-02-06",9530
"2020-02-07",9500
"2020-02-10",9460
"2020-02-11",10000
"2020-02-12",10150
"2020-02-13",9980
"2020-02-14",10300
"2020-02-17",10450
"2020-02-18",10150
"2020-02-19",10100
"2020-02-20",10050
"2020-02-21",9830
"2020-02-24",9280
"2020-02-25",9640
"2020-02-26",9510
"2020-02-27",8990
"2020-02-28",8520
"2020-03-02",9050
"2020-03-03",9070
"2020-03-04",9240
"2020-03-05",9320
"2020-03-06",9020
"2020-03-09",8500
"2020-03-10",8710
"2020-03-11",8200
"2020-03-12",7270
"2020-03-13",6650
"2020-03-16",6390
"2020-03-17",6650
"2020-03-18",6000
"2020-03-19",4860
"2020-03-20",5740
"2020-03-23",5320
"2020-03-24",5960
"2020-03-25",6370
"2020-03-26",6300
"2020-03-27",6300
"2020-03-30",6450
"2020-03-31",6620
"2020-04-01",6420
"2020-04-02",6620
"2020-04-03",6690
"2020-04-06",6960
"2020-04-07",7140
"2020-04-08",7100
"2020-04-09",7150
"2020-04-10",7240
"2020-04-13",6890
"2020-04-14",6990
"2020-04-16",7040
"2020-04-17",7610
"2020-04-20",7690
"2020-04-21",7400
"2020-04-22",7310
"2020-04-23",7290
"2020-04-24",7040
"2020-04-27",7270
"2020-04-28",7300
"2020-04-29",6870
"2020-05-04",6860
"2020-05-06",6890
"2020-05-07",7050
"2020-05-08",7220
"2020-05-11",7050
"2020-05-12",6850
"2020-05-13",7130
"2020-05-14",7010
"2020-05-15",6940
"2020-05-18",7040
"2020-05-19",7110
"2020-05-20",7630
"2020-05-21",7700
"2020-05-22",7500
"2020-05-25",7690
"2020-05-26",8200
"2020-05-27",8100
"2020-05-28",7810
"2020-05-29",7690
"2020-06-01",7900
"2020-06-02",7960
"2020-06-03",7900
"2020-06-04",8030
"2020-06-05",8000
"2020-06-08",8010
"2020-06-09",8150
"2020-06-10",7980
"2020-06-11",7900
"2020-06-12",7580
"2020-06-15",7080
"2020-06-16",7390
"2020-06-17",7350
"2020-06-18",7140
"2020-06-19",7060
"2020-06-22",7010
"2020-06-23",7290
"2020-06-24",7300
"2020-06-25",7140
"2020-06-26",7130
"2020-06-29",6990
"2020-06-30",7040
"2020-07-01",7090
"2020-07-02",7160
"2020-07-03",7170
"2020-07-06",7260
"2020-07-07",7300
"2020-07-08",7410
"2020-07-09",7320
"2020-07-10",7190
"2020-07-13",7200
"2020-07-14",7180
"2020-07-15",7470
"2020-07-16",7470
"2020-07-17",7570
"2020-07-20",7520
"2020-07-21",7500
"2020-07-22",7420
"2020-07-23",7360
"2020-07-24",7230
"2020-07-27",7240
"2020-07-28",7490
"2020-07-29",7370
"2020-07-30",7750
"2020-07-31",7540
"2020-08-03",7680
"2020-08-04",7550
"2020-08-05",7480
"2020-08-06",7800
"2020-08-07",7760
"2020-08-10",8380
"2020-08-11",8210
"2020-08-12",7900
"2020-08-13",7930
"2020-08-14",7760
"2020-08-18",7290
"2020-08-19",7410
"2020-08-20",6970
"2020-08-21",7090
"2020-08-24",7110
"2020-08-25",7310
"2020-08-26",7280
"2020-08-27",7070
"2020-08-28",7120
"2020-08-31",7100
"2020-09-01",7150
"2020-09-02",7300
"2020-09-03",7480
"2020-09-04",7330
"2020-09-07",7330
"2020-09-08",7630
"2020-09-09",7510
"2020-09-10",7530
"2020-09-11",7480
"2020-09-14",7730
"2020-09-15",7720
"2020-09-16",7540
"2020-09-17",7490
"2020-09-18",7570
"2020-09-21",7400
"2020-09-22",7150
"2020-09-23",7080
"2020-09-24",6610
"2020-09-25",6610
"2020-09-28",6900
"2020-09-29",6950
"2020-10-05",7000
"2020-10-06",7030
"2020-10-07",7060
"2020-10-08",7080
"2020-10-12",7100
"2020-10-13",7090
"2020-10-14",6950
"2020-10-15",6850
"2020-10-16",6760
"2020-10-19",6850
"2020-10-20",8900
"2020-10-21",9360
"2020-10-22",8760
"2020-10-23",8280
"2020-10-26",7920
"2020-10-27",8140
"2020-10-28",8400
"2020-10-29",8180
"2020-10-30",7850
"2020-11-02",7940
"2020-11-03",8270
"2020-11-04",8430
"2020-11-05",8450
"2020-11-06",8660
"2020-11-09",8730
"2020-11-10",8440
"2020-11-11",8700
"2020-11-12",8560
"2020-11-13",8750
"2020-11-16",8940
"2020-11-17",8810
"2020-11-18",8600
"2020-11-19",8630
"2020-11-20",8610
"2020-11-23",8660
"2020-11-24",8610
"2020-11-25",8850
"2020-11-26",8740
"2020-11-27",8930
"2020-11-30",8800
"2020-12-01",9400
"2020-12-02",9170
"2020-12-03",8950
