"","Price"
"2018-05-04",5521
"2018-05-08",5481
"2018-05-09",5441
"2018-05-10",5441
"2018-05-11",5401
"2018-05-14",5385
"2018-05-15",5361
"2018-05-16",5241
"2018-05-17",5545
"2018-05-18",5489
"2018-05-21",5553
"2018-05-23",5321
"2018-05-24",5201
"2018-05-25",5177
"2018-05-28",5185
"2018-05-29",5169
"2018-05-30",5057
"2018-05-31",5193
"2018-06-01",5201
"2018-06-04",5353
"2018-06-05",5361
"2018-06-07",5401
"2018-06-08",5193
"2018-06-11",5177
"2018-06-12",5017
"2018-06-14",4993
"2018-06-15",4961
"2018-06-18",4801
"2018-06-19",4721
"2018-06-20",4761
"2018-06-21",4657
"2018-06-22",4785
"2018-06-25",4825
"2018-06-26",4817
"2018-06-27",4825
"2018-06-28",4721
"2018-06-29",4529
"2018-07-02",4673
"2018-07-03",4865
"2018-07-04",4969
"2018-07-05",4921
"2018-07-06",4913
"2018-07-09",4889
"2018-07-10",4841
"2018-07-11",4857
"2018-07-12",4825
"2018-07-13",4761
"2018-07-16",4657
"2018-07-17",4553
"2018-07-18",4497
"2018-07-19",4497
"2018-07-20",4473
"2018-07-23",4321
"2018-07-24",4393
"2018-07-25",4401
"2018-07-26",4473
"2018-07-27",4505
"2018-07-30",4497
"2018-07-31",4449
"2018-08-01",4425
"2018-08-02",4433
"2018-08-03",4601
"2018-08-06",4593
"2018-08-07",4737
"2018-08-08",4777
"2018-08-09",4897
"2018-08-10",4913
"2018-08-13",4921
"2018-08-14",5145
"2018-08-16",5241
"2018-08-17",5241
"2018-08-20",5241
"2018-08-21",5153
"2018-08-22",5121
"2018-08-23",5025
"2018-08-24",4921
"2018-08-27",4993
"2018-08-28",4977
"2018-08-29",4937
"2018-08-30",4961
"2018-08-31",4929
"2018-09-03",4961
"2018-09-04",4985
"2018-09-05",4993
"2018-09-06",4961
"2018-09-07",5009
"2018-09-10",5089
"2018-09-11",5113
"2018-09-12",5145
"2018-09-13",5153
"2018-09-14",5177
"2018-09-17",5177
"2018-09-18",5065
"2018-09-19",4849
"2018-09-20",4745
"2018-09-21",4785
"2018-09-27",5081
"2018-09-28",5097
"2018-10-01",5121
"2018-10-02",5089
"2018-10-04",5049
"2018-10-05",4977
"2018-10-08",4961
"2018-10-10",4945
"2018-10-11",4729
"2018-10-12",4721
"2018-10-15",4857
"2018-10-16",4849
"2018-10-17",4817
"2018-10-18",4801
"2018-10-19",4697
"2018-10-22",4713
"2018-10-23",4681
"2018-10-24",4505
"2018-10-25",4321
"2018-10-26",4345
"2018-10-29",3953
"2018-10-30",3917
"2018-10-31",4201
"2018-11-01",4385
"2018-11-02",4561
"2018-11-05",4617
"2018-11-06",4393
"2018-11-07",4153
"2018-11-08",4289
"2018-11-09",4297
"2018-11-12",4057
"2018-11-13",3977
"2018-11-14",3893
"2018-11-15",3981
"2018-11-16",4001
"2018-11-19",4129
"2018-11-20",4161
"2018-11-21",4161
"2018-11-22",4601
"2018-11-23",4377
"2018-11-26",4441
"2018-11-27",4457
"2018-11-28",4641
"2018-11-29",4577
"2018-11-30",4585
"2018-12-03",4633
"2018-12-04",4721
"2018-12-05",4729
"2018-12-06",4553
"2018-12-07",4585
"2018-12-10",4545
"2018-12-11",4553
"2018-12-12",4489
"2018-12-13",4489
"2018-12-14",4481
"2018-12-17",4697
"2018-12-18",4609
"2018-12-19",4745
"2018-12-20",4793
"2018-12-21",4801
"2018-12-24",4785
"2018-12-26",4857
"2018-12-27",4761
"2018-12-28",4761
"2019-01-02",4705
"2019-01-03",4689
"2019-01-04",4593
"2019-01-07",4641
"2019-01-08",4761
"2019-01-09",4753
"2019-01-10",4761
"2019-01-11",4641
"2019-01-14",4641
"2019-01-15",4697
"2019-01-16",4729
"2019-01-17",4673
"2019-01-18",4705
"2019-01-21",4689
"2019-01-22",4689
"2019-01-23",4801
"2019-01-24",4737
"2019-01-25",4769
"2019-01-28",4833
"2019-01-29",4929
"2019-01-30",4905
"2019-01-31",4897
"2019-02-01",4865
"2019-02-07",4857
"2019-02-08",4857
"2019-02-11",4993
"2019-02-12",5169
"2019-02-13",5561
"2019-02-14",5705
"2019-02-15",5673
"2019-02-18",5889
"2019-02-19",5825
"2019-02-20",5657
"2019-02-21",5497
"2019-02-22",5497
"2019-02-25",5561
"2019-02-26",5585
"2019-02-27",5601
"2019-02-28",5377
"2019-03-04",5441
"2019-03-05",5305
"2019-03-06",5281
"2019-03-07",5425
"2019-03-08",5425
"2019-03-11",5393
"2019-03-12",5505
"2019-03-13",5537
"2019-03-14",5489
"2019-03-15",5369
"2019-03-18",5377
"2019-03-19",5649
"2019-03-20",5625
"2019-03-21",5617
"2019-03-22",5585
"2019-03-25",5481
"2019-03-26",5721
"2019-03-27",5673
"2019-03-28",5713
"2019-03-29",5657
"2019-04-01",5881
"2019-04-02",6530
"2019-04-03",6602
"2019-04-04",6650
"2019-04-05",6442
"2019-04-08",6258
"2019-04-09",6250
"2019-04-10",6642
"2019-04-11",6754
"2019-04-12",6970
"2019-04-15",6994
"2019-04-16",7106
"2019-04-17",6866
"2019-04-18",6794
"2019-04-19",6842
"2019-04-22",6818
"2019-04-23",6738
"2019-04-24",6482
"2019-04-25",6458
"2019-04-26",6602
"2019-04-29",6914
"2019-04-30",7218
"2019-05-02",8362
"2019-05-03",7922
"2019-05-07",7618
"2019-05-08",7626
"2019-05-09",7658
"2019-05-10",7978
"2019-05-13",8122
"2019-05-14",8042
"2019-05-15",8922
"2019-05-16",8402
"2019-05-17",8082
"2019-05-20",8002
"2019-05-21",8042
"2019-05-22",7986
"2019-05-23",7826
"2019-05-24",7650
"2019-05-27",8122
"2019-05-28",7906
"2019-05-29",7714
"2019-05-30",7602
"2019-05-31",7810
"2019-06-03",7842
"2019-06-04",7802
"2019-06-05",7842
"2019-06-07",8122
"2019-06-10",8242
"2019-06-11",8242
"2019-06-12",8362
"2019-06-13",8922
"2019-06-14",8842
"2019-06-17",8282
"2019-06-18",7994
"2019-06-19",7810
"2019-06-20",8122
"2019-06-21",8042
"2019-06-24",8002
"2019-06-25",7882
"2019-06-26",7954
"2019-06-27",7890
"2019-06-28",7530
"2019-07-01",7430
"2019-07-02",7510
"2019-07-03",7590
"2019-07-04",7460
"2019-07-05",7470
"2019-07-08",7250
"2019-07-09",7230
"2019-07-10",7240
"2019-07-11",7340
"2019-07-12",7460
"2019-07-15",7250
"2019-07-16",7290
"2019-07-17",7210
"2019-07-18",7180
"2019-07-19",7140
"2019-07-22",7140
"2019-07-23",6830
"2019-07-24",6700
"2019-07-25",6600
"2019-07-26",6860
"2019-07-29",6450
"2019-07-30",6800
"2019-07-31",7280
"2019-08-01",7000
"2019-08-02",6850
"2019-08-05",6410
"2019-08-06",6380
"2019-08-07",6450
"2019-08-08",6650
"2019-08-09",6470
"2019-08-12",6250
"2019-08-13",6190
"2019-08-14",6230
"2019-08-16",6340
"2019-08-19",6320
"2019-08-20",6400
"2019-08-21",6680
"2019-08-22",6510
"2019-08-23",6610
"2019-08-26",6350
"2019-08-27",6350
"2019-08-28",6530
"2019-08-29",6400
"2019-08-30",6500
"2019-09-02",6620
"2019-09-03",6650
"2019-09-04",6700
"2019-09-05",6780
"2019-09-06",6550
"2019-09-09",6390
"2019-09-10",6330
"2019-09-11",6300
"2019-09-16",6340
"2019-09-17",6360
"2019-09-18",6570
"2019-09-19",6620
"2019-09-20",6650
"2019-09-23",6510
"2019-09-24",6530
"2019-09-25",6480
"2019-09-26",6520
"2019-09-27",6390
"2019-09-30",6270
"2019-10-01",6300
"2019-10-02",6300
"2019-10-04",6160
"2019-10-07",6140
"2019-10-08",6280
"2019-10-10",6210
"2019-10-11",6230
"2019-10-14",6200
"2019-10-15",6290
"2019-10-16",6380
"2019-10-17",6300
"2019-10-18",6530
"2019-10-21",6440
"2019-10-22",6410
"2019-10-23",6420
"2019-10-24",6370
"2019-10-25",6360
"2019-10-28",6260
"2019-10-29",6260
"2019-10-30",6220
"2019-10-31",6230
"2019-11-01",6330
"2019-11-04",6370
"2019-11-05",6300
"2019-11-06",6330
"2019-11-07",6350
"2019-11-08",6400
"2019-11-11",6610
"2019-11-12",6420
"2019-11-13",6600
"2019-11-14",6510
"2019-11-15",6400
"2019-11-18",6280
"2019-11-19",6390
"2019-11-20",6220
"2019-11-21",6110
"2019-11-22",6130
"2019-11-25",6090
"2019-11-26",6030
"2019-11-27",6010
"2019-11-28",5930
"2019-11-29",5760
"2019-12-02",5980
"2019-12-03",5900
"2019-12-04",5810
"2019-12-05",5770
"2019-12-06",5800
"2019-12-09",5710
"2019-12-10",5720
"2019-12-11",5720
"2019-12-12",5790
"2019-12-13",5830
"2019-12-16",5790
"2019-12-17",5730
"2019-12-18",5680
"2019-12-19",5580
"2019-12-20",5690
"2019-12-23",5690
"2019-12-24",5640
"2019-12-26",5700
"2019-12-27",5690
"2019-12-30",6100
"2020-01-02",6230
"2020-01-03",6220
"2020-01-06",6160
"2020-01-07",6190
"2020-01-08",6020
"2020-01-09",6190
"2020-01-10",6230
"2020-01-13",6320
"2020-01-14",6250
"2020-01-15",6270
"2020-01-16",6300
"2020-01-17",6200
"2020-01-20",6150
"2020-01-21",6270
"2020-01-22",6310
"2020-01-23",6250
"2020-01-28",6200
"2020-01-29",6110
"2020-01-30",5980
"2020-01-31",5910
"2020-02-03",5860
"2020-02-04",6160
"2020-02-05",6090
"2020-02-06",6290
"2020-02-07",6290
"2020-02-10",6220
"2020-02-11",6300
"2020-02-12",6270
"2020-02-13",6030
"2020-02-14",5960
"2020-02-17",5910
"2020-02-18",5890
"2020-02-19",5880
"2020-02-20",5800
"2020-02-21",5770
"2020-02-24",6310
"2020-02-25",5760
"2020-02-26",5620
"2020-02-27",5470
"2020-02-28",5110
"2020-03-02",5210
"2020-03-03",5240
"2020-03-04",5280
"2020-03-05",5390
"2020-03-06",5300
"2020-03-09",5060
"2020-03-10",5020
"2020-03-11",4835
"2020-03-12",4550
"2020-03-13",4320
"2020-03-16",4370
"2020-03-17",4250
"2020-03-18",4190
"2020-03-19",3720
"2020-03-20",4000
"2020-03-23",3680
"2020-03-24",3995
"2020-03-25",4280
"2020-03-26",4380
"2020-03-27",4325
"2020-03-30",4470
"2020-03-31",4880
"2020-04-01",4830
"2020-04-02",4860
"2020-04-03",4910
"2020-04-06",5090
"2020-04-07",5160
"2020-04-08",5360
"2020-04-09",5400
"2020-04-10",5250
"2020-04-13",5230
"2020-04-14",5270
"2020-04-16",5170
"2020-04-17",5240
"2020-04-20",5250
"2020-04-21",5250
"2020-04-22",5230
"2020-04-23",5290
"2020-04-24",5230
"2020-04-27",5460
"2020-04-28",5700
"2020-04-29",6000
"2020-05-04",6040
"2020-05-06",6130
"2020-05-07",6030
"2020-05-08",5950
"2020-05-11",5870
"2020-05-12",5800
"2020-05-13",5760
"2020-05-14",5600
"2020-05-15",5700
"2020-05-18",5890
"2020-05-19",5830
"2020-05-20",5830
"2020-05-21",5900
"2020-05-22",5850
"2020-05-25",5830
"2020-05-26",5800
"2020-05-27",5750
"2020-05-28",5880
"2020-05-29",5780
"2020-06-01",5880
"2020-06-02",5860
"2020-06-03",5750
"2020-06-04",5670
"2020-06-05",5690
"2020-06-08",5670
"2020-06-09",5700
"2020-06-10",5670
"2020-06-11",5590
"2020-06-12",5260
"2020-06-15",4955
"2020-06-16",5150
"2020-06-17",5180
"2020-06-18",5230
"2020-06-19",5240
"2020-06-22",5090
"2020-06-23",5100
"2020-06-24",5060
"2020-06-25",5040
"2020-06-26",5000
"2020-06-29",4810
"2020-06-30",4845
"2020-07-01",4925
"2020-07-02",4920
"2020-07-03",5100
"2020-07-06",5070
"2020-07-07",5070
"2020-07-08",5060
"2020-07-09",5040
"2020-07-10",5040
"2020-07-13",5040
"2020-07-14",5030
"2020-07-15",5030
"2020-07-16",4990
"2020-07-17",5070
"2020-07-20",5230
"2020-07-21",5450
"2020-07-22",5270
"2020-07-23",5350
"2020-07-24",5280
"2020-07-27",5210
"2020-07-28",5330
"2020-07-29",5340
"2020-07-30",5400
"2020-07-31",5390
"2020-08-03",5400
"2020-08-04",5360
"2020-08-05",5330
"2020-08-06",5330
"2020-08-07",5300
"2020-08-10",5240
"2020-08-11",5300
"2020-08-12",5150
"2020-08-13",5140
"2020-08-14",5220
"2020-08-18",5020
"2020-08-19",4975
"2020-08-20",4765
"2020-08-21",4850
"2020-08-24",4840
"2020-08-25",5050
"2020-08-26",4890
"2020-08-27",4770
"2020-08-28",5190
"2020-08-31",5490
"2020-09-01",5220
"2020-09-02",5220
"2020-09-03",5280
"2020-09-04",5150
"2020-09-07",5220
"2020-09-08",5130
"2020-09-09",5020
"2020-09-10",5110
"2020-09-11",5040
"2020-09-14",5110
"2020-09-15",5180
"2020-09-16",5240
"2020-09-17",5190
"2020-09-18",5130
"2020-09-21",5080
"2020-09-22",4950
"2020-09-23",4990
"2020-09-24",4860
"2020-09-25",4960
"2020-09-28",5200
"2020-09-29",5110
"2020-10-05",5130
"2020-10-06",5220
"2020-10-07",5260
"2020-10-08",5240
"2020-10-12",5280
"2020-10-13",5280
"2020-10-14",5430
"2020-10-15",5320
"2020-10-16",5270
"2020-10-19",5270
"2020-10-20",5240
"2020-10-21",5350
"2020-10-22",5340
"2020-10-23",5330
"2020-10-26",5120
"2020-10-27",5150
"2020-10-28",5220
"2020-10-29",5190
"2020-10-30",5070
"2020-11-02",5130
"2020-11-03",5170
"2020-11-04",5140
"2020-11-05",5160
"2020-11-06",5150
"2020-11-09",5150
"2020-11-10",5190
"2020-11-11",5250
"2020-11-12",5210
"2020-11-13",5280
"2020-11-16",5440
"2020-11-17",5300
"2020-11-18",5450
"2020-11-19",5350
"2020-11-20",5400
"2020-11-23",5420
"2020-11-24",5400
"2020-11-25",5340
"2020-11-26",5450
"2020-11-27",5370
"2020-11-30",5360
"2020-12-01",5370
"2020-12-02",5390
"2020-12-03",5400
