"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"S","S","S","S","S","S","S","S","S","S","S"
" ","307024","충청남도 보령시 오천면 오천해안로 89-37","4428190","2019","한국중부발전㈜보령발전본부"," ","170030"," "," ","4504845"
" ","43580","충청남도 서산시 대산읍 평신2로 182","1957819","2019","현대오일뱅크㈜"," ","170032","83"," ","2241123"
" ","3882","충청남도 서산시 대산읍 독곶1로 54","245100","2019","㈜씨텍"," ","170034"," "," ","391312"
" ","145","충청남도 서산시 대산읍 죽엽로 382","234","2019","서해그린환경㈜","301","170035","1294"," ","13251"
" ","13823","충청남도 서산시 대산읍 독곶2로 103","20689","2019","한화토탈에너지스㈜"," ","170036"," "," ","568282"
" ","2607","충청남도 아산시 실옥로 156 (실옥동)"," ","2019","㈜금비"," ","170038"," "," ","43980"
" ","391","충청남도 천안시 서북구 성거읍 천흥8길 19"," ","2019","창광실업㈜","365","170039","1106"," ","24584"
" ","646","충청남도 아산시 인주면 현대로 1181-40","853","2019","동화기업㈜","5470","170041","9483"," ","33551"
" ","1326","충청남도 천안시 서북구 입장면 성진로 1105"," ","2019","케이씨글라스㈜"," ","170043"," "," ","47703"
" ","2189","충청남도 천안시 서북구 입장면 망향로 1112-84"," ","2019","에스지씨솔루션(주) 천안유리공장"," ","170044"," "," ","70419"
" ","1781","충청남도 천안시 서북구 백석공단1로 97-45 (백석동)"," ","2019","천안시 환경에너지사업소","3398","170045","2953"," ","58532"
" ","331","충청남도 금산군 제원면 금강로 1"," ","2019","한국타이어앤테크놀로지㈜ 금산공장","17","170046","1469"," ","2450"
" ","433","충청남도 천안시 동남구 목천읍 학수소사길 142-42","143","2019","㈜영흥산업환경","649","170047","9245"," ","31121"
" ","436325","충청남도 당진시 석문면 교로길 30","4315050","2019","한국동서발전㈜ 당진발전본부"," ","170048"," "," ","4385024"
" ","1104","충청남도 서천군 장항읍 장산로 209"," ","2019","㈜풍농 장항공장"," ","170051"," ","661"," "
" ","344048","충청남도 태안군 원북면 발전로 457","4821311","2019","한국서부발전㈜ 태안발전본부"," ","170056"," "," ","5626934"
" ","460","충청남도 당진시 송악읍 부곡공단1길 70"," ","2019","생고뱅이소바코리아㈜"," ","170057"," "," ","35272"
" ","2679","충청남도 아산시 탕정면 탕정로 212"," ","2019","코닝정밀소재㈜"," ","170058"," "," ","199044"
" ","274","충청남도 공주시 검상안길 331"," ","2019","공주시 생활폐기물처리시설","958","170059","972"," ","9851"
" ","297","충청남도 서천군 장항읍 신창서로 29","19308","2019","㈜베르상스퍼시픽"," ","170060"," "," ","12104"
" ","96","충청남도 태안군 태안읍 삭선길 354"," ","2019","태안군(소각시설)","74","170061","1068"," ","6384"
" ","533","충청남도 예산군 대흥면 대률송림길 280","125","2019","예산군 맑은누리센터","950","170062","3504"," ","5725"
" ","164","충청남도 논산시 은진면 버들길 137"," ","2019","논산시 환경자원화센터","355","170063","1346"," ","3666"
" ","233","충청남도 천안시 동남구 광덕면 대평교길 68","203","2019","새한환경㈜","579","170065","3413"," ","18304"
" ","249","충청남도 보령시 해안로 543 (남곡동)"," ","2019","보령시 생활폐기물소각시설","754","170066","1163"," ","13295"
" ","465","충청남도 계룡시 두마면 제1산단로 67"," ","2019","계룡시 생활폐기물소각시설","64","170067","2225"," ","4118"
" ","1416","충청남도 당진시 송악읍 부곡공단4길 81"," ","2019","크나우프석고보드(주)당진공장"," ","170068"," "," "," "
" ","0","충청남도 당진시 송악읍 북부산업로 1228"," ","2019","케이지스틸(주)","160","170701"," "," "," "
" "," ","충청남도 아산시 탕정면 삼성로 181"," ","2019","삼성디스플레이㈜","0","170702"," "," "," "
" ","64","충청남도 논산시 벌곡면 벌곡로 113-43"," ","2019","㈜디디에스","11","170704","858"," ","2719"
" ","1019","충청남도 천안시 동남구 풍세면 잔다리길 48","46","2019","삼정펄프㈜ 천안공장","453","170705","964"," ","11975"
" ","11350","충청남도 당진시 송악읍 부곡공단로 241","22609","2019","지에스이피에스㈜","60922","170707","64342"," ","944898"
" ","3128","충청남도 아산시 탕정면 만전당길 30"," ","2019","코닝정밀소재㈜ 2단지"," ","170708"," "," ","188015"
" ","314","충청남도 천안시 서북구 성거읍 남산3길 58-24","562","2019","대원그린에너지 주식회사","310","170709","3314"," ","22033"
" ","319","충청남도 천안시 서북구 성거읍 망향로 903-19","518","2019","㈜그린환경기술","1786","170710","2052"," ","8110"
" ","562","충청남도 서산시 대산읍 대죽2로 15"," ","2019","㈜케이씨씨 대죽1공장"," ","170712"," "," ","43787"
" ","1741","충청남도 서산시 대산읍 독곶1로 82"," ","2019","롯데엠시시㈜"," ","170714","720"," ","11577"
" ","2007","충청남도 당진시 송악읍 부곡공단로 73","1148","2019","충청환경에너지㈜","1056","170715","2786"," ","28439"
" ","480926","충청남도 당진시 송악읍 북부산업로 1480","10310631","2019","현대제철㈜","400","170717"," "," ","7040426"
" "," ","충청남도 천안시 동남구 청수8로 56 (청당동)"," ","2019","제이비㈜ 청수에너지"," ","170718"," "," ","47275"
" "," ","충청남도 당진시 송산면 북부산업로 1526"," ","2019","현대그린파워㈜"," ","170719"," "," ","628796"
" ","6454","충청남도 당진시 석문면 보덕포로 587"," ","2019","환영철강공업㈜"," ","170720"," "," "," "
" "," ","충청남도 아산시 배방읍 이순신대로 841"," ","2019","한국토지주택공사 아산에너지사업단"," ","170721"," "," ","65685"
