"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"S","S","S","S","S","S","S","S","S","S","S"
" ","1110","대전광역시 대덕구 신일서로68번길 71 (신일동)","58612","2019","대전열병합발전㈜"," ","170072"," "," ","45591"
" ","1059","대전광역시 대덕구 대덕대로1284번길 191 (신일동)"," ","2019","신일동 환경에너지사업소","3964","170073","13472"," ","65670"
" ","4059","대전광역시 대덕구 신일서로68번길 50 (신일동)","175","2019","한솔제지㈜ 대전공장","13455","170074","13675"," ","134794"
" ","321","대전광역시 대덕구 문평동로48번길 125 (문평동)","1506","2019","㈜동양환경","83","170076","4833"," ","46118"
" "," ","대전광역시 유성구 도안동로 323 (원신흥동)"," ","2019","한국토지주택공사 대전에너지사업단"," ","170077"," "," ","21823"
" ","2280","대전광역시 유성구 불무로 186"," ","2019","환경에너지종합타운","5536","170078","5979"," ","53348"
"2019","2019","2019","2019","2019","2019","2019","2019","2019","2019","2019"
"6","6","6","6","6","6","6","6","6","6","6"
