"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
" ","296","경상남도 김해시 화목로 334","68","2019","김해시 하수슬러지 자원화 처리시설","0","130452","1501"," ","699"
" ","177","경상남도 창원시 마산합포구 가포로 739 (덕동동)","1397","2019","창원시하수도사업소","183","130453","896"," ","5887"
" ","2815","경상남도 함안군 칠서면 공단동길 98"," ","2019","㈜한국특강"," ","130454"," "," "," "
" ","1091","경상남도 창원시 마산합포구 진동면 공원묘원로 91","1600","2019","마산자원회수시설","1896","130455","3270"," ","25583"
" ","193","경상남도 함안군 가야읍 함마대로 1258","415","2019","함안군폐기물처리장","852","130456","11760"," ","4376"
" ","362","경상남도 함안군 법수면 장백로 585"," ","2019","한국주강(법수)"," ","130458"," "," "," "
" ","118","경상남도 창녕군 장마면 창녕장마로 337-134"," ","2019","창녕군소각장","521","130459","1854"," ","7390"
" ","978","경상남도 거제시 연초면 한내8길 95","605","2019","거제시자원순환시설","2911","130460","2698"," ","30439"
" ","565","경상남도 사천시 환경길 71 (사등동)","6349","2019","사천시자원회수센터","157","130461","3035"," ","3065"
" ","778","경상남도 양산시 상북면 효충2길 13","58079","2019","페트로코너지"," ","130462"," "," ","48512"
"2019","2019","2019","2019","2019","2019","2019","2019","2019","2019","2019"
"15","15","15","15","15","15","15","15","15","15","15"
