"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"S","S","S","S","S","S","S","S","S","S","S"
" ","580791","충청남도 보령시 오천면 오천해안로 89-37","13251895","2015","한국중부발전㈜보령발전본부"," ","170030"," "," ","18082940"
" ","45010","충청남도 서산시 대산읍 평신2로 182","2347140","2015","현대오일뱅크㈜"," ","170032","55973"," ","2312927"
" ","7852","충청남도 서산시 대산읍 독곶1로 54","220302","2015","㈜씨텍"," ","170034"," "," ","322487"
" ","233","충청남도 서산시 대산읍 죽엽로 382","255","2015","서해그린환경㈜","3","170035","824"," ","8991"
" ","3419","충청남도 서산시 대산읍 독곶2로 103","20468","2015","한화토탈에너지스㈜"," ","170036"," "," ","355618"
" ","4955","충청남도 아산시 실옥로 156 (실옥동)"," ","2015","㈜금비"," ","170038"," "," ","85275"
" ","217","충청남도 천안시 서북구 성거읍 천흥8길 19"," ","2015","창광실업㈜","994","170039","1181"," ","7338"
" ","2283","충청남도 아산시 인주면 현대로 1181-40","2035","2015","동화기업㈜","4098","170041","12359"," ","44568"
" ","1163","충청남도 천안시 서북구 입장면 성진로 1105"," ","2015","케이씨글라스㈜"," ","170043"," "," ","43474"
" ","5390","충청남도 천안시 서북구 입장면 망향로 1112-84"," ","2015","에스지씨솔루션(주) 천안유리공장"," ","170044"," "," ","166453"
" ","792","충청남도 천안시 서북구 백석공단1로 97-45 (백석동)"," ","2015","천안시 환경에너지사업소","2891","170045","1706"," ","18757"
" ","1014","충청남도 천안시 동남구 목천읍 학수소사길 142-42","2779","2015","㈜영흥산업환경","284","170047","7469"," ","47001"
" ","544277","충청남도 당진시 석문면 교로길 30","7016148","2015","한국동서발전㈜ 당진발전본부"," ","170048"," "," ","15316166"
" ","52691","충청남도 서천군 서면 서인로235번길 85","1025323","2015","한국중부발전㈜서천화력발전처"," ","170050"," "," ","2874875"
" ","2486","충청남도 서천군 장항읍 장산로 209"," ","2015","㈜풍농 장항공장"," ","170051"," ","5"," "
" ","906723","충청남도 태안군 원북면 발전로 457","13085660","2015","한국서부발전㈜ 태안발전본부"," ","170056"," "," ","21327839"
" ","519","충청남도 당진시 송악읍 부곡공단1길 70"," ","2015","생고뱅이소바코리아㈜"," ","170057"," "," ","30297"
" ","2126","충청남도 아산시 탕정면 탕정로 212"," ","2015","코닝정밀소재㈜"," ","170058"," "," ","166635"
" ","600","충청남도 공주시 검상안길 331"," ","2015","공주시 생활폐기물처리시설","1058","170059","1110"," ","10535"
" ","279","충청남도 서천군 장항읍 신창서로 29","20223","2015","㈜베르상스퍼시픽"," ","170060"," "," ","18019"
" ","114","충청남도 태안군 태안읍 삭선길 354"," ","2015","태안군(소각시설)","35","170061","1305"," ","5234"
" ","219","충청남도 예산군 대흥면 대률송림길 280","386","2015","예산군 맑은누리센터","717","170062","2702"," ","7151"
" ","308","충청남도 논산시 은진면 버들길 137"," ","2015","논산시 환경자원화센터","62","170063","1129"," ","3784"
" ","249","충청남도 천안시 동남구 광덕면 대평교길 68","161","2015","새한환경㈜","11","170065","1440"," ","14438"
" ","333","충청남도 보령시 해안로 543 (남곡동)"," ","2015","보령시 생활폐기물소각시설","46","170066","1612"," ","9985"
" ","234","충청남도 계룡시 두마면 제1산단로 67"," ","2015","계룡시 생활폐기물소각시설","115","170067","5111"," ","3848"
" ","1884","충청남도 당진시 송악읍 부곡공단4길 81"," ","2015","크나우프석고보드(주)당진공장"," ","170068"," "," ","13006"
" "," ","충청남도 당진시 송악읍 북부산업로 1228"," ","2015","케이지스틸(주)","27","170701"," "," "," "
" "," ","충청남도 아산시 탕정면 삼성로 181"," ","2015","삼성디스플레이㈜","4421","170702"," "," "," "
" ","65","충청남도 논산시 벌곡면 벌곡로 113-43"," ","2015","㈜디디에스","40","170704","354"," ","1534"
" ","128","충청남도 천안시 동남구 풍세면 잔다리길 48","91","2015","삼정펄프㈜ 천안공장","77","170705","1373"," ","13123"
" ","11544","충청남도 당진시 송악읍 부곡공단로 241","18109","2015","지에스이피에스㈜","13883","170707","83626"," ","509004"
" ","1981","충청남도 아산시 탕정면 만전당길 30"," ","2015","코닝정밀소재㈜ 2단지"," ","170708"," "," ","147121"
" ","18","충청남도 천안시 서북구 성거읍 남산3길 58-24","272","2015","대원그린에너지 주식회사","68","170709","771"," ","2677"
" ","236","충청남도 천안시 서북구 성거읍 망향로 903-19","71","2015","㈜그린환경기술","41","170710","1876"," ","14601"
" "," ","충청남도 서산시 대산읍 대죽2로 15"," ","2015","㈜케이씨씨 대죽1공장"," ","170712"," "," ","35392"
" ","1012","충청남도 서산시 대산읍 독곶1로 82"," ","2015","롯데엠시시㈜"," ","170714","1267"," ","19840"
" ","1068","충청남도 당진시 송악읍 부곡공단로 73","1000","2015","충청환경에너지㈜","209","170715","4159"," ","30571"
" ","818237","충청남도 당진시 송악읍 북부산업로 1480","8956359","2015","현대제철㈜","855","170717"," "," ","9917571"
" "," ","충청남도 천안시 동남구 청수8로 56 (청당동)"," ","2015","제이비㈜ 청수에너지"," ","170718"," "," ","24458"
" "," ","충청남도 당진시 송산면 북부산업로 1526"," ","2015","현대그린파워㈜"," ","170719"," "," ","806117"
" ","15020","충청남도 당진시 석문면 보덕포로 587"," ","2015","환영철강공업㈜"," ","170720"," "," "," "
" "," ","충청남도 아산시 배방읍 이순신대로 841"," ","2015","한국토지주택공사 아산에너지사업단"," ","170721"," "," ","36644"
" ","9372","충청남도 논산시 성동면 산업단지로5길 70"," ","2015","에스지씨솔루션(주)논산공장"," ","170722"," "," ","141002"
" ","435","충청남도 천안시 동남구 수신면 발산길 250","157","2015","천안시 맑은물사업소","8","170723","2651"," ","3234"
" ","369","충청남도 아산시 배미로 154 (배미동)","5827","2015","아산시 폐기물처리시설","2048","170724","3765"," ","36056"
" "," ","충청남도 서산시 대산읍 평신2로 182"," ","2015","현대코스모㈜"," ","170725"," "," ","116734"
" ","20","충청남도 논산시 계백로665번길 100 (등화동)","275","2015","논산시(환경사업소)","6","170726","149"," ","481"
" ","381","충청남도 부여군 부여읍 염창로180번길 67"," ","2015","한국조폐공사제지본부","39","170727","915"," ","3700"
" ","4274","충청남도 당진시 정미면 정미로 438"," ","2015","㈜SIMPAC 당진공장"," ","170728"," "," "," "
" ","201","충청남도 아산시 곡교천로125번길 23 (실옥동)"," ","2015","신창제지공업㈜","764","170731","1639"," ","11514"
