"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"S","S","S","S","S","S","S","S","S","S","S"
" "," ","울산광역시 남구 용연로 299 (황성동)"," ","2019","에스케이어드밴스드㈜"," ","130102"," "," ","29308"
" ","2962","울산광역시 남구 여천로 228 (여천동)"," ","2019","㈜에코비트에너지 울산","12794","130103","18464"," ","124473"
" "," ","울산광역시 울주군 온산읍 산암로 148","424838","2019","엘에스엠앤엠(주)"," ","130104"," "," ","18002"
" ","1282","울산광역시 남구 장생포고래로29번길 7"," ","2019","케이알에너지㈜","9491","130105","1321"," ","82595"
" ","270","울산광역시 남구 장생포로 285 (매암동)"," ","2019","(주)에팩","864","130106","20497"," ","57394"
" ","8914","울산광역시 남구 처용로 718 (황성동)","305435","2019","에스케이케미칼(주)","6799","130107","3317"," ","304934"
" ","109153","울산광역시 남구 신여천로 2 (고사동)","1172474","2019","(주)에스케이에너지"," ","130109","60594"," ","5258842"
" ","10617","울산광역시 남구 신여천로 2"," ","2019","SK지오센트릭(주)"," ","130110"," "," ","721841"
" ","517","울산광역시 울주군 온산읍 원산로 59","365","2019","유니큰온산공장","330","130111","17498"," ","41562"
"27"," ","울산광역시 남구 여천로163번길 22 (여천동)"," ","2019","조비"," ","130112"," ","148"," "
"0","920","울산광역시 울주군 온산읍 당월로 322"," ","2019","케이지케미칼(주)"," ","130115"," ","29"," "
" ","16556","울산광역시 울주군 온산읍 이진로 139","1457637","2019","고려아연"," ","130117"," "," ","359922"
" "," ","울산광역시 남구 처용로 260-158 (부곡동)"," ","2019","대한유화㈜울산공장"," ","130123"," "," ","11617"
" ","3408","울산광역시 울주군 온산읍 온산로 134","2575","2019","대한유화(주) 온산공장"," ","130127"," "," ","67217"
"734","785","울산광역시 남구 납도로 156 (매암동)","215819","2019","팜한농"," ","130128"," ","2625","33767"
" ","13552","울산광역시 남구 사평로 108-70"," ","2019","동서석유화학(주)"," ","130129","3605"," ","178547"
" "," ","울산광역시 남구 처용로487번길 66"," ","2019","효성화학㈜ 용연1공장"," ","130131"," "," ","97292"
" ","9613","울산광역시 울주군 온산읍 우봉강양로 3-36"," ","2019","무림P&P㈜"," ","130134"," "," ","403489"
" "," ","울산광역시 남구 장생포로 247 (매암동)","3","2019","미원화학㈜"," ","130135"," "," "," "
" "," ","울산광역시 남구 여천로217번길 19","0","2019","롯데정밀화학(주)울산공장","221","130138"," "," ","7941"
" ","4718","울산광역시 울주군 온산읍 온산로 68","99169","2019","S-OIL㈜ 온산공장"," ","130140","8557"," ","2258965"
" ","3864","울산광역시 남구 사평로 60 (부곡동)","375300","2019","한주"," ","130143"," "," ","400381"
" ","6826","울산광역시 남구 용잠로 255"," ","2019","SK picglobal"," ","130145","11289"," ","174426"
" "," ","울산광역시 울주군 온산읍 이진로 71"," ","2019","제이엠씨","20","130149"," "," "," "
" ","2394","울산광역시 남구 사평로 108-12 (부곡동)"," ","2019","카프로"," ","130154","2599","263","91079"
" ","7607","울산광역시 남구 용잠로 623 (남화동)","29599","2019","한국동서발전㈜울산발전본부"," ","130158"," "," ","1662840"
" "," ","울산광역시 남구 상개로 141 (상개동)"," ","2019","한화솔루션(주) 울산1공장","15","130159"," "," "," "
" ","2036","울산광역시 남구 처용로 524 (성암동)"," ","2019","울산시소각장","3458","130166","1871"," ","64060"
