"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"S","S","S","S","S","S","S","S","S","S","S"
" ","458","인천광역시 남동구 앵고개로654번길 99","2358","2018","㈜그린스코","1048","150001","883"," ","11256"
" ","607","인천광역시 서구 사렴로65번길 24","63","2018","경인환경에너지㈜","777","150002","8835"," ","23665"
" ","2621","인천광역시 남구 송림로307번길 132 (도화동)","1771","2018","이건에너지㈜","942","150003","36970"," ","66778"
" ","3944","인천광역시 중구 월미로 96 (북성동1가)","2994","2018","㈜SUN&L","111","150031","1650"," ","90184"
" "," ","인천광역시 중구 아암대로 20 (신흥동3가)"," ","2018","씨제이제일제당㈜ 인천1공장"," ","150033"," "," ","21289"
" "," ","인천광역시 중구 월미로 116 (북성동1가)"," ","2018","대한제당"," ","150034"," "," ","29850"
" ","121737","인천광역시 동구 중봉대로 63 (송현동)"," ","2018","현대제철㈜ 인천공장"," ","150035"," "," ","186717"
" ","65619","인천광역시 동구 중봉대로 15 (송현동)"," ","2018","동국제강㈜"," ","150036"," "," ","4441"
" ","926","인천광역시 부평구 백범로 584","7134","2018","인그리디언코리아(유) 부평공장"," ","150041"," "," ","15350"
" "," ","인천광역시 부평구 주부토로 238 (갈산동)","216959","2018","오리온엔지니어드카본즈㈜부평공장"," ","150042"," "," ","48833"
" ","489","인천광역시 서구 봉수대로 415 (원창동)","69779","2018","SK인천석유화학㈜"," ","150043"," "," ","726283"
" ","976","인천광역시 서구 건지로153번길 54 (석남동)","503","2018","㈜케이비아이텍","527","150044","12259"," ","24904"
" "," ","인천광역시 서구 중봉대로405번길 314 (원창동)"," ","2018","㈜포스코인터내셔널(구,포스코에너지㈜)"," ","150045"," "," ","732391"
" "," ","인천광역시 서구 중봉대로405번길 411"," ","2018","한국중부발전㈜ 인천발전본부"," ","150047"," "," ","548871"
" "," ","인천광역시 서구 장도로 57 (경서동)"," ","2018","한국남부발전(주)신인천빛드림본부"," ","150048"," "," ","620882"
" "," ","인천광역시 서구 장도로 57 (경서동)"," ","2018","한국서부발전㈜ 서인천발전본부"," ","150049"," "," ","575948"
" ","751","인천광역시 서구 백범로 726","37895","2018","㈜삼양사 인천1공장"," ","150050"," "," ","28471"
" "," ","인천광역시 중구 영종해안북로1050번길 78-43 (운서동)"," ","2018","인천공항에너지㈜"," ","150052"," "," ","227423"
" ","939","인천광역시 서구 로봇랜드로249번길 38 (경서동)"," ","2018","인천환경공단 청라사업소","879","150053","10279"," ","44123"
" ","255","인천광역시 중구 영종해안북로1050번길 78-13 (운서동)"," ","2018","인천국제공항공사","584","150054","2001"," ","1456"
" ","194388","인천광역시 옹진군 영흥면 영흥남로293번길 75","5315214","2018","한국남동발전㈜ 영흥발전본부"," ","150102"," "," ","3873847"
" ","208","인천광역시 서구 중봉대로386번길 9 (원창동)","274","2018","㈜에이티에너지","606","150132","25013"," ","8193"
" ","578","인천광역시 남동구 남동서로316번길 41 (남촌동)","408","2018","㈜이알지서비스","1013","150133","2225"," ","28742"
" ","0","인천광역시 강화군 강화읍 해안북로 94"," ","2018","강화군소각장","0","150134","0"," ","0"
" ","691","인천광역시 연수구 인천신항대로892번길 50 (송도동)"," ","2018","송도자원환경센터","362","150152","7110"," ","26810"
" ","70","인천광역시 서구 원전로59번길 23 (경서동)"," ","2018","경인금속공업㈜"," ","150153"," "," "," "
" "," ","인천광역시 서구 거월로 61 (백석동)","163952","2018","에코에너지㈜"," ","150156"," "," ","100340"
" "," ","인천광역시 서구 백범로 789 (가좌동)"," ","2018","케이지스틸㈜ 인천공장","1","150170"," "," "," "
" "," ","인천광역시 남동구 논현고잔로 173 (고잔동)"," ","2018","㈜미래엔인천에너지"," ","150171"," "," ","5914"
" ","2081","인천광역시 서구 염곡로 133","8","2018","동화기업㈜","223","150222","14616"," ","46326"
" "," ","인천광역시 중구 월미로 96"," ","2018","선창산업㈜ MDF공장"," ","150224"," "," ","28548"
" "," ","인천광역시 중구 서해대로140번길 49"," ","2018","씨제이제일제당㈜ 인천2공장"," ","150225"," "," ","6496"
" ","169","인천광역시 부평구 새벌로 55 (청천동)"," ","2018","동서식품㈜","125","150295","2192"," ","21093"
" "," ","인천광역시 부평구 부평대로 233"," ","2018","한국지엠㈜"," ","150296"," "," ","35880"
" "," ","인천광역시 서구 봉수대로 212"," ","2018","㈜포레스코"," ","150297"," "," ","9957"
" "," ","인천광역시 연수구 아카데미로51번길 37"," ","2018","인천종합에너지㈜"," ","150319"," "," ","149997"
" ","696","인천광역시 중구 서해대로140번길 49"," ","2018","㈜씨디에스인천에너지","5359","150584","10469"," ","32763"
" "," ","인천광역시 서구 자원순환로 170"," ","2018","수도권매립지관리공사"," ","150596"," "," ","19215"
" "," ","인천광역시 연수구 송도미래로 150"," ","2018","앰코테크놀로지코리아㈜ (인천)","95","150639"," "," ","2408"
" ","118","인천광역시 연수구 인천신항대로892번길 50"," ","2018","송도자원순환센터","1116","150759","2475"," ","970"
"2018","2018","2018","2018","2018","2018","2018","2018","2018","2018","2018"
"4","4","4","4","4","4","4","4","4","4","4"
