"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"S","S","S","S","S","S","S","S","S","S","S"
" ","277920","경상남도 하동군 금성면 경제산업로 509","9160527","2015","한국남부발전㈜ 하동빛드림본부"," ","130401"," "," ","12932371"
" ","973","경상남도 김해시 부곡로 35"," ","2015","김해시 자원순환시설","2881","130402","1347"," ","32052"
" ","670727","경상남도 고성군 하이면 하이로 1","13649228","2015","한국남동발전㈜삼천포발전본부"," ","130403"," "," ","21023200"
" ","2115","경상남도 창원시 성산구 창곡로108번길 20 (신촌동)"," ","2015","성산자원회수시설","4129","130404","2640"," ","41835"
" ","29978","경상남도 창원시 성산구 공단로103번길 12 (신촌동)"," ","2015","한국철강㈜"," ","130405"," "," "," "
" ","3068","경상남도 진주시 남강로1317번길 24 (상대동)","89939","2015","무림파워텍"," ","130406"," "," ","236619"
" ","582","경상남도 진주시 도동로 58 (상평동)"," ","2015","하이트진로산업㈜진주공장"," ","130407"," "," ","36080"
" ","19382","경상남도 창원시 성산구 두산볼보로 22"," ","2015","두산에너빌리티(주)"," ","130408"," "," "," "
" ","38463","경상남도 창원시 성산구 적현로 147 (신촌동)"," ","2015","세아창원특수강"," ","130409"," "," "," "
" ","371","경상남도 양산시 웅상대로 1564 (용당동)","387","2015","한창제지","347","130410","650"," ","6339"
" ","394","경상남도 창원시 성산구 남면로113번길 27","410","2015","창원에너텍","686","130412","3039"," ","19785"
" ","1318","경상남도 창원시 마산회원구 자유무역6길 103","1382","2015","KC환경서비스㈜창원사업부","4472","130413","4137"," ","42370"
" ","8678","경상남도 함안군 군북면 장백로 394"," ","2015","한국제강"," ","130415"," "," "," "
" ","373","경상남도 함안군 칠서면 공단서3길 62","7171","2015","태림페이퍼㈜마산공장","7555","130416","22049"," ","52156"
" ","2265","경상남도 의령군 의령읍 구룡로1길 39","6786","2015","태림페이퍼㈜의령공장","6352","130417","9671"," ","47780"
" ","373","경상남도 양산시 산막공단북5길 29 (산막동)","1891","2015","NC양산㈜","82","130418","2907"," ","14285"
