"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
" ","588","경상북도 경주시 경감로 466-246 (천군동)","440","2019","경주시 자원회수시설","1915","130559","3257"," ","20246"
" ","4506","경상북도 김천시 공단4길 118-10 (응명동)","244184","2019","김천에너지서비스"," ","130560"," "," ","240163"
" ","2647","경상북도 포항시 남구 오천읍 광명산단로 61"," ","2019","㈜심팩인더스트리 고순도 FeSi공장"," ","130561"," "," "," "
" ","1841","경상북도 경주시 천북면 천북산단로 265-15","58842","2019","베페사징크코리아㈜"," ","130562"," "," ","25353"
" "," ","경상북도 포항시 남구 동해안로 6262 (동촌동)"," ","2019","포스코에너지포항발전소"," ","130563"," "," ","345281"
" ","47","경상북도 포항시 북구 흥해읍 영일만산단남로75번길 41","1733","2019","이비덴그라파이트㈜"," ","130564"," "," ","288"
" "," ","경상북도 안동시 풍산읍 산업단지1길 38"," ","2019","한국남부발전㈜ 안동빛드림본부"," ","130566"," "," ","120515"
" ","162","경상북도 경산시 용성면 설총로 154-180","628","2019","경산시 자원회수시설","592","130568","1652"," ","8825"
" ","208","경상북도 김천시 어모면 산업단지로 39"," ","2019","KCC김천공장"," ","130569"," "," ","5503"
" ","675","경상북도 봉화군 석포면 승부길 253"," ","2019","영풍굴티공장"," ","130570"," "," "," "
" ","1497","경상북도 포항시 남구 서원재로 82","230","2019","포항이앤이㈜","4586","130571","2662"," ","21565"
" ","337","경상북도 경주시 안강읍 두류길 218-116","163","2019","(주)에코비트에너지 정세","71","130572","11105"," ","27797"
" ","160","경상북도 안동시 풍천면 운골길 138","1740","2019","맑은누리파크","1102","130573","1739"," ","5729"
"2019","2019","2019","2019","2019","2019","2019","2019","2019","2019","2019"
"14","14","14","14","14","14","14","14","14","14","14"
