"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"S","S","S","S","S","S","S","S","S","S","S"
" ","30607","제주특별자치도 제주시 원당로 133 (삼양일동)","592298","2017","한국중부발전㈜제주발전본부"," ","114001"," "," ","1421424"
" ","15122","제주특별자치도 서귀포시 안덕면 화순해안로106번길 55","176453","2017","한국남부발전㈜남제주빛드림본부"," ","114002"," "," ","345570"
" ","1088","제주특별자치도 제주시 송이길 225-66 (회천동)"," ","2017","제주도북부광역환경관리센터","1194","114003","16326"," ","19176"
" ","668","제주특별자치도 서귀포시 산록남로1241번길 163 (색달동)"," ","2017","제주도남부광역환경관리센터","248","114004","4390"," ","6522"
" ","107","제주특별자치도 서귀포시 대정읍 일주서로3000번길 137-19","861","2017","㈜제주페이퍼텍","41","114007","3086"," ","9651"
" ","58","제주특별자치도 제주시 한림읍 금능농공길 62-16","532","2017","㈜월자제지","118","114008","1160"," ","6714"
"2017","2017","2017","2017","2017","2017","2017","2017","2017","2017","2017"
"16","16","16","16","16","16","16","16","16","16","16"
