"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"S","S","S","S","S","S","S","S","S","S","S"
" ","3013","충청북도 청주시 흥덕구 강내면 태성1길 64","9233","2015","깨끗한나라㈜","429","170001","51361"," ","103851"
" ","8712","충청북도 청주시 서원구 3순환로644번길 159 (죽림동)","91106","2015","한국지역난방공사 청주지사"," ","170002"," "," ","266890"
" ","911","충청북도 청주시 흥덕구 백봉로 39 (송정동)","1761","2015","㈜엘지화학 청주공장","253","170003","348"," ","14147"
" ","169","충청북도 청주시 흥덕구 백봉로72번길 21 (송정동)","317","2015","롯데네슬레코리아㈜","151","170004","683"," ","4789"
" ","35630","충청북도 제천시 송학면 송학산로 14"," ","2015","아세아시멘트㈜ 제천","306","170006"," "," ","6964684"
" ","1402","충청북도 청주시 상당구 가덕면 상장인차로 27"," ","2015","㈜유니온"," ","170007"," "," ","265026"
" ","3848","충청북도 청주시 흥덕구 오송읍 상정쌍청로 256","116","2015","대한제지㈜","8468","170008","13038"," ","125694"
" ","1475","충청북도 청주시 흥덕구 오송읍 상정쌍청로 171","4858","2015","나투라페이퍼㈜","174","170011","10705"," ","46582"
" ","75442","충청북도 단양군 매포읍 매포길 18"," ","2015","성신양회㈜ 단양공장","1860","170012"," "," ","9723904"
" ","15077","충청북도 단양군 매포읍 고양길 95"," ","2015","한일현대시멘트㈜삼곡공장","60","170013"," "," ","1211767"
" ","145948","충청북도 단양군 매포읍 매포길 245"," ","2015","한일시멘트㈜단양공장","5030","170014"," "," ","8711219"
" ","2342","충청북도 청주시 흥덕구 직지대로474번길 2","7901","2015","한세이프에너지㈜","561","170015","11385"," ","47498"
" ","1310","충청북도 청주시 청원구 북이면 의암로 298","6952","2015","우진환경개발㈜","1397","170016","5325"," ","27573"
" ","929","충청북도 청주시 청원구 북이면 신대석성로 245","7252","2015","㈜클렌코","3577","170017","15303"," ","68202"
" ","314","충청북도 진천군 진천읍 금사로 7"," ","2015","㈜에코비트에너지진천","37","170018","1316"," ","20018"
" ","159","충청북도 청주시 흥덕구 옥산면 미호로 555","1449","2015","청주시환경관리본부(하수처리과)","78","170019","1889"," ","4644"
" ","201","충청북도 옥천군 군북면 이평1길 199"," ","2015","옥천군 생활폐기물소각시설","238","170021","143"," ","4480"
" "," ","충청북도 증평군 증평읍 두산로 40"," ","2015","㈜두산전자","16","170022"," "," "," "
" ","519","충청북도 충주시 대소원면 성종두담길 21"," ","2015","충주시클린에너지파크","526","170024","634"," ","12620"
" ","91","충청북도 음성군 삼성면 상곡로 55-35","361","2015","㈜에이스침대 제1공장","21","170502","1238"," ","1240"
" ","69","충청북도 제천시 북부로 1860"," ","2015","제천시 자원관리센터","70","170503","552"," ","3242"
" "," ","충청북도 단양군 매포읍 단양로 1295-14"," ","2015","주식회사 태경비케이 단양1공장"," ","170504"," "," ","82933"
" ","18","충청북도 영동군 매곡면 수원동길 32-40","3","2015","육군제3808부대","0","170505","101"," ","322"
" ","1869","충청북도 청주시 흥덕구 가로수로 969-1 (휴암동)"," ","2015","청주시 생활폐기물처리시설","5463","170506","1032"," ","32108"
" ","524","충청북도 청주시 청원구 오창읍 여천3길 166","4866","2015","㈜다나에너지솔루션","5201","170507","5873"," ","36267"
" ","518","충청북도 단양군 매포읍 매포농공단지로 260","25411","2015","주식회사 지알엠"," ","170508"," "," "," "
" ","467","충청북도 음성군 맹동면 원중로 873-23"," ","2015","진천음성광역폐기물처리시설","487","170509","946"," ","6748"
" ","120","충청북도 충주시 충주호수로 108 (목행동)","684","2015","㈜세람에너지서비스(충주)","392","170510","155"," ","9585"
" ","631","충청북도 청주시 흥덕구 옥산면 옥산산단로 76"," ","2015","㈜엔이티","5695","170511","2261"," ","33336"
"2015","2015","2015","2015","2015","2015","2015","2015","2015","2015","2015"
"10","10","10","10","10","10","10","10","10","10","10"
