"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
" "," ","울산광역시 울주군 온산읍 온산로 68","1195630","2016","S-OIL㈜ 온산공장"," ","130140","12113"," ","3034203"
" ","13730","울산광역시 남구 사평로 60 (부곡동)","555472","2016","한주"," ","130143"," "," ","597348"
" ","11761","울산광역시 남구 용잠로 255"," ","2016","SK picglobal"," ","130145","10230"," ","221121"
" "," ","울산광역시 울주군 온산읍 이진로 71"," ","2016","제이엠씨","58","130149"," "," "," "
" ","11477","울산광역시 남구 사평로 108-12 (부곡동)"," ","2016","카프로"," ","130154","7694","731","169745"
" ","88263","울산광역시 남구 용잠로 623 (남화동)","2633661","2016","한국동서발전㈜울산발전본부"," ","130158"," "," ","5041397"
" "," ","울산광역시 남구 상개로 141 (상개동)"," ","2016","한화솔루션(주) 울산1공장","0","130159"," "," "," "
" ","2039","울산광역시 남구 처용로 524 (성암동)"," ","2016","울산시소각장","5431","130166","3462"," ","59770"
" ","5877","울산광역시 남구 용잠로 328 (용잠동)","11243","2016","코엔텍","1096","130167","11084"," ","148358"
" ","963","울산광역시 남구 용잠로 339 (용잠동)","7799","2016","NC울산㈜","1371","130169","6802"," ","32202"
" ","1048","울산광역시 남구 용연로179번길 18 (용연동)","192","2016","㈜토탈","931","130170","8133"," ","19942"
" ","871","울산광역시 울주군 온산읍 온산로 219-3"," ","2016","범우","321","130171","2028"," ","25848"
" ","693","울산광역시 동구 방어진순환도로 140","202","2016","현대중공업소각설비","118","130175","3068"," ","21295"
" "," ","울산광역시 울주군 온산읍 산남길 32"," ","2016","㈜한화온산공장"," ","130177"," "," ","1702"
" ","300","울산광역시 남구 장생포로 83 (여천동)","522","2016","송원산업(주)","374","130178","1594"," ","13514"
" "," ","울산광역시 울주군 온산읍 공단로 160"," ","2016","바스프 온산공장"," ","130182"," "," ","19129"
" "," ","울산광역시 울주군 언양읍 언양로 514"," ","2016","효성언양공장","31","130183"," "," "," "
" ","110","울산광역시 남구 매암로 14 (매암동)","533","2016","송원산업㈜ 매암","226","130184","1125"," ","12845"
" ","4529","울산광역시 남구 사평로 119"," ","2016","롯데케미칼㈜ 울산1공장"," ","130185"," "," "," "
" ","1118","울산광역시 남구 용연로 184 (용연동)"," ","2016","롯데케미칼㈜ 울산2공장"," ","130186"," "," "," "
" "," ","울산광역시 울주군 온산읍 원봉로 55"," ","2016","코스모화학(주) 온산공장"," ","130188"," "," ","25105"
" ","234","울산광역시 남구 사평로 32 (부곡동)"," ","2016","용산화학㈜ 울산공장"," ","130189","64"," ","1633"
" ","1459","울산광역시 남구 납도로 141 (여천동)"," ","2016","태원물산㈜울산공장"," ","130190"," "," ","37372"
" "," ","울산광역시 남구 용연로50번길 9 (용연동)"," ","2016","덕산갈바텍","5","130191"," "," "," "
" "," ","울산광역시 북구 공단길 48 (연암동)"," ","2016","덕산산업","7","130192"," "," "," "
" ","2511","울산광역시 남구 납도로 158 (여천동)"," ","2016","크나우프석고보드(주)"," ","130193"," "," ","10170"
" ","149","울산광역시 남구 처용로 524 (성암동)","1014","2016","울산광역시 하수슬러지처리시설","82","130196","1408"," ","8340"
" "," ","울산광역시 울주군 웅촌면 고연로 63-10"," ","2016","케이디금속","130","130197"," "," "," "
" ","851","울산광역시 남구 장생포로 285 (매암동)"," ","2016","㈜동부에너지","26","130198","22553"," ","48106"
" "," ","울산광역시 남구 납도로 156 (매암동)","137900","2016","켐그린에너지"," ","130199"," "," ","58710"
"2016","2016","2016","2016","2016","2016","2016","2016","2016","2016","2016"
"7","7","7","7","7","7","7","7","7","7","7"
