"DSCAMT_HF","DSCAMT_TSP","FACT_ADRES","DSCAMT_SOX","YEAR","FACT_INDICT_NM","DSCAMT_HCL","FACT_CODE","DSCAMT_CO","DSCAMT_NH3","DSCAMT_NOX"
"S","S","S","S","S","S","S","S","S","S","S"
" "," ","서울특별시 노원구 덕릉로70길 99"," ","2018","서울에너지공사 동부지사(노원열병합발전소)"," ","150020"," "," ","31662"
" ","1239","서울특별시 노원구 덕릉로70길 99 (상계동)"," ","2018","노원자원회수시설","2104","150021","7026"," ","49750"
" ","722","서울특별시 양천구 안양천로 1121 (목동)"," ","2018","양천자원회수시설","2268","150022","6541"," ","25292"
" "," ","서울특별시 양천구 목동서로 20 (목동)"," ","2018","서울에너지공사 (목동열병합발전소)"," ","150023"," "," ","18788"
" "," ","서울특별시 마포구 토정로 56"," ","2018","한국중부발전㈜서울발전본부"," ","150024"," "," ","15275"
" ","1395","서울특별시 강남구 남부순환로 3318 (일원동)"," ","2018","강남자원회수시설","4435","150028","7413"," ","47490"
" "," ","서울특별시 송파구 올림픽로 240 (잠실동)"," ","2018","㈜호텔롯데(롯데월드)"," ","150030"," "," ","11162"
" ","10","서울특별시 강서구 양천로 201 (마곡동)","185","2018","서울특별시 서남물재생센터","0","150101","791"," ","8166"
" ","2296","서울특별시 마포구 하늘공원로 86 (상암동)","322","2018","마포자원회수시설","1573","150131","7552"," ","54906"
" ","179","서울특별시 은평구 통일로 1053 (진관동)"," ","2018","은평환경플랜트","351","150169","1505"," ","3643"
" "," ","서울특별시 송파구 헌릉로 789"," ","2018","한국지역난방공사 강남지사(동남권CES)"," ","150310"," "," ","18506"
" "," ","서울특별시 서초구 반포대로 222"," ","2018","가톨릭대학교 서울성모병원"," ","150324"," "," ","16950"
" "," ","서울특별시 강남구 일원로 81"," ","2018","삼성서울병원"," ","150331"," "," ","6589"
" "," ","서울특별시 마포구 월드컵북로 516"," ","2018","한국지역난방공사 중앙지사(상암2CES)"," ","150574"," "," ","4220"
" "," ","서울특별시 구로구 경인로 662"," ","2018","대성산업주식회사"," ","150591"," "," ","1909"
" "," ","서울특별시 강서구 양천로 201"," ","2018","서남바이오에너지㈜"," ","150623"," "," ","47050"
" "," ","서울특별시 서대문구 연세로 50-1"," ","2018","연세의료원"," ","150643"," "," ","16760"
" "," ","서울특별시 송파구 올림픽로43길 88"," ","2018","서울아산병원"," ","150644"," "," ","8464"
" "," ","서울특별시 종로구 대학로 101"," ","2018","서울대학교병원"," ","150645"," "," ","10022"
" "," ","서울특별시 강남구 영동대로 511"," ","2018","㈜더블유티씨서울"," ","150660"," "," ","25367"
" "," ","서울특별시 동대문구 경희대로 23"," ","2018","경희의료원"," ","150665"," "," ","1693"
" "," ","서울특별시 성동구 자동차시장3길 64"," ","2018","서울시 중랑물재생센터"," ","150669"," "," ","7932"
" "," ","서울특별시 강남구 개포로 625"," ","2018","서울시탄천물재생센터"," ","150692"," "," ","9495"
" "," ","서울특별시 강서구 양천로 255"," ","2018","서울에너지공사(마곡 집단에너지 공급시설)"," ","150772"," "," ","6354"
"2018","2018","2018","2018","2018","2018","2018","2018","2018","2018","2018"
"1","1","1","1","1","1","1","1","1","1","1"
